score,day_q_mean_W_m2,night_q_mean_W_m2,n,bias_C,mae_C,rmse_C,r_C,amp_obs_C,amp_pred_C,amp_error_C,peak_error_C,min_error_C,cam_amplitude_scale,cam_day_max_W_m2,cam_night_max_W_m2,lai,cover_fraction,solar_absorptivity,h_out_W_m2K,h_in_W_m2K,soil_k_W_mK,soil_rho_kg_m3,soil_cp_J_kgK,concrete_k_W_mK,initial_temp_C
1.7444830975308703,3.5356347002310686,4.536349835058993,3465,0.916686742798581,1.4619215104116312,1.74448304174862,0.8954637935899805,13.027245000000004,13.027245371881673,3.718816685704951e-07,1.2265259167169233,1.2265255448352548,1.2,6.266960767629903,22.324289030574306,1.3164775509108297,0.98,0.6106508115903135,21.227979512858976,10.0,0.95,356.8027397811161,930.4699288517462,2.2,39.398990916716926
1.7444830977318098,3.5356347002310686,4.536349835058993,3465,0.9166867189882335,1.4619215105900172,1.7444830417323758,0.8954637914085418,13.027245000000004,13.027245373329563,3.7332955926672184e-07,1.2265259167169233,1.226525543387364,1.2,6.266960767629903,22.324289030574306,1.3164775509108297,0.98,0.6106508015903135,21.227979512858976,9.99999999,0.95,356.8027397811161,930.4699288517462,2.2,39.398990916716926
1.7444830995980247,3.5356347002310686,4.536349835058993,3465,0.9166867184669725,1.4619215104754304,1.744483042087575,0.8954637912975747,13.027245000000004,13.027245383403002,3.8340299823858004e-07,1.2265259267169242,1.226525543313926,1.2,6.266960767629903,22.324289030574306,1.3164775509108297,0.98,0.6106508015903135,21.227979512858976,10.0,0.95,356.8027397811161,930.4699288517462,2.2,39.39899092671693
1.7444831014502111,3.5356347002310686,4.536349835058993,3465,0.9166867153606229,1.4619215159643701,1.7444830461178356,0.8954637903099583,13.027245000000004,13.027245368882507,3.688825032099885e-07,1.2265259167169233,1.2265255478344201,1.2,6.266960767629903,22.324289030574306,1.3164775509108297,0.98,0.6106508015903135,21.227979512858976,10.0,0.9499999899999999,356.8027397811161,930.4699288517462,2.2,39.398990916716926
1.7444831195743957,3.535634410267502,4.536349462495239,3465,0.9166897914260947,1.4619215681900264,1.744483119397171,0.8954640596308483,13.027245000000004,13.027244998818507,-1.1814975664492522e-09,1.2265257388316755,1.226525740013173,1.2,6.266960764946027,22.32428901703023,1.3164773933763554,0.98,0.6106520348191837,21.22797943946481,10.0,0.95,356.80273978364573,930.4699288533451,2.2,39.39899073883168
1.744483119730772,3.535634408281269,4.536349459940853,3465,0.9166897907550279,1.4619215680103135,1.744483119025997,0.8954640596348336,13.027245000000004,13.027244995301505,-4.6984993673504505e-09,1.2265257353506485,1.2265257400491478,1.2,6.266960764935457,22.324289016947667,1.3164773922953483,0.98,0.6106520345817253,21.22797943803325,10.0,0.95,356.8027397836864,930.4699288533528,2.2,39.39899073535065
1.7444831197611312,3.5356344285645043,4.536349485970968,3465,0.916689790492008,1.4619215674407684,1.7444831181624223,0.8954640597626005,13.027245000000004,13.027244989341945,-1.065805932398689e-08,1.2265257288316747,1.226525739489734,1.2,6.266960764946027,22.32428901703023,1.3164774033763553,0.98,0.6106520348191837,21.22797943946481,10.0,0.95,356.80273978364573,930.4699288533451,2.2,39.39899072883168
1.7444831198067963,3.535634410267502,4.536349462495239,3465,0.9166897901925348,1.4619215674428743,1.7444831181454148,0.8954640597383511,13.027245000000004,13.027244988924128,-1.1075876216182223e-08,1.2265257288316747,1.2265257399075509,1.2,6.266960764946027,22.32428901703023,1.3164773933763554,0.98,0.6106520348191837,21.22797944946481,10.0,0.95,356.80273978364573,930.4699288533451,2.2,39.39899072883168
1.7444831199175064,3.5356344265782704,4.536349483416582,3465,0.916689789820948,1.4619215672610568,1.744483117791246,0.8954640597665868,13.027245000000004,13.027244985824936,-1.4175068230315446e-08,1.2265257253506476,1.2265257395257159,1.2,6.266960764935457,22.324289016947667,1.3164774022953483,0.98,0.6106520345817253,21.22797943803325,10.0,0.95,356.8027397836864,930.4699288533528,2.2,39.39899072535065
1.744483119927228,3.535634405784049,4.536349456729318,3465,0.916689789911079,1.461921567784237,1.7444831185592151,0.8954640596398427,13.027245000000004,13.027244990879918,-9.120086019720475e-09,1.2265257309740818,1.2265257400941678,1.2,6.26696076492217,22.32428901684386,1.3164773909362368,0.98,0.6106520342831775,21.227979436233397,10.0,0.95,356.8027397837375,930.4699288533625,2.2,39.398990730974084
1.7444831199470423,3.535634410791037,4.5363494644969204,3465,0.9166897908079161,1.4619215675844266,1.7444831182765344,0.8954640597718223,13.027245000000004,13.027244988863284,-1.113671999064536e-08,1.2265257288316747,1.2265257399683946,1.2,6.266960764946027,22.324289027030233,1.3164773933763554,0.98,0.6106520348191837,21.22797943946481,10.0,0.95,356.80273978364573,930.4699288533451,2.2,39.39899072883168
