datetime,T_physics_C,T_measured_C,T_a,G_sol,T_in_used,theta_top,theta_mid,theta_bot,theta_mean,j_pr,j_rain,j_irrigation,irrigation_flag,j_eva,q_s_in,T_f,T_g_top,T_g_mid,T_g_bot,residual_C,hour,sin_hour,cos_hour,plant_type
2026-04-09 16:49:00,29.791816334140833,30.044554,29.30000000000001,120.0,29.688882155443878,0.6335192670219711,0.637610918173378,0.6375786808001189,0.6368882384502834,0.0,0.0,0.0,0.0,4.502719144923589e-05,0.8234734295756425,27.63665142005476,29.861560040524637,30.336161808844622,29.978762878813825,0.25273766585916846,16.816666666666666,-0.9523957996432783,-0.3048642990280112,C3
2026-04-09 16:50:00,29.793091755354737,30.036241,29.30000000000001,120.0,29.68566370361691,0.6335659573185456,0.6375282746855027,0.6374841743873205,0.6368212097858875,0.0,0.0,0.0,0.0,3.175064476290798e-05,0.8594244139026159,27.666563559422627,29.999350571924992,30.309750847116618,29.976285417409713,0.243149244645263,16.833333333333332,-0.9537169507482267,-0.3007057995042738,C3
2026-04-09 16:51:00,29.79447474900195,30.023975,29.19999999999999,118.0,29.68822672317384,0.633493712520785,0.6374477807984663,0.6373900478637098,0.6367523236578306,0.0,0.0,0.0,0.0,4.950801998055916e-05,0.8499842066248675,27.498970993290413,29.85370339486053,30.285123889434544,29.97375036155472,0.2295002509980506,16.85,-0.9550199444571869,-0.2965415749755702,C3
2026-04-09 16:52:00,29.795878793353722,30.020954,29.19999999999999,115.0,29.684861572755494,0.6333126037141859,0.6373691364581555,0.6372963596821922,0.6366737196274987,0.0,0.0,0.0,0.0,6.596044723187027e-05,0.8881377647858244,27.393364379657044,29.560638885101923,30.26240954785817,29.971176162669963,0.22507520664627734,16.866666666666667,-0.9563047559630353,-0.2923717047227371,C3
2026-04-09 16:53:00,29.79708996692841,30.000561,29.19999999999999,113.0,29.678626355191682,0.6332920342868236,0.6372921254875523,0.637203173148023,0.6365968753188355,0.0,0.0,0.0,0.0,4.449529691331162e-05,0.9477088938938323,27.354647074485626,29.55568856987645,30.241145406907208,29.96858135814699,0.2034710330715903,16.883333333333333,-0.9575713608048145,-0.2881962681340891,C3
2026-04-09 16:54:00,29.798409169998706,30.011436,29.19999999999999,109.0,29.683568819233642,0.6333035090196735,0.6372162822401041,0.6371105520932313,0.6365269885212603,0.0,0.0,0.0,0.0,4.432345789226963e-05,0.9187228061205133,27.34565212582652,29.558011328824023,30.218802355374464,29.965982527258916,0.21302683000129363,16.9,-0.9588197348681928,-0.2840153447039235,C3
2026-04-09 16:55:00,29.799934331254633,30.006827,29.19999999999999,107.0,29.687487342503346,0.6334579609432961,0.637140942318676,0.6370185566526395,0.6364652128915229,0.0,0.0,0.0,0.0,1.0637114399433235e-05,0.8995759100102987,27.510047744029578,29.918947508880592,30.194412735277524,29.96339301633526,0.20689266874536827,16.916666666666668,-0.9600498543859286,-0.27982901403099236,C3
2026-04-09 16:56:00,29.80147252158315,30.003418,29.30000000000001,105.0,29.69271064529687,0.6333925398766436,0.6370658786300971,0.6369272397922661,0.636402586486499,0.0,0.0,0.0,0.0,4.2619336647531154e-05,0.8700950102902425,27.56113511040678,29.739842773402984,30.169327413265307,29.960816442612497,0.2019454784168495,16.933333333333334,-0.961261695938319,-0.2756373558169989,C3
2026-04-09 16:57:00,29.80276119613376,30.010506,29.19999999999999,104.0,29.678862528109846,0.6334897468853575,0.6369913797593983,0.6368366433335126,0.6363412962055942,0.0,0.0,0.0,0.0,1.0433350671020728e-05,0.991189344191298,27.67395380489313,30.009006809322045,30.14614815645382,29.958244110937528,0.20774480386624106,16.95,-0.9624552364536471,-0.27144044986507504,C3
2026-04-09 16:58:00,29.803733026837847,30.001348,29.30000000000001,102.0,29.675677725862613,0.6336225135107691,0.6369179745342034,0.6367467943945522,0.636291038176154,0.0,0.0,0.0,0.0,1.1602503753095353e-05,1.024442407801871,28.027956565233808,30.381533207758878,30.126170772972102,29.955663242559865,0.19761497316215326,16.966666666666665,-0.963630453208623,-0.26723837607825707,C3
2026-04-09 16:59:00,29.80512393405155,30.020255,29.30000000000001,102.0,29.686355994917903,0.633681219455972,0.6368459053241533,0.6366577059442871,0.6362401121865658,0.0,0.0,0.0,0.0,1.2522005280045023e-05,0.9501435130691789,28.26195576357361,30.57693270935181,30.10963718426376,29.953069062209693,0.215131065948448,16.983333333333334,-0.964787323828813,-0.2630312144579744,C3
