timestamp,T2A2,T1Ka_inner_roof,G_sol,T_a,RH
2026-04-02 07:47:00,26.099071,26.601211,260.0,26.9,93.0
2026-04-02 07:48:00,26.095346,26.600798,260.0,26.9,93.0
2026-04-02 07:49:00,26.110848,26.609221,265.0,27.0,93.0
2026-04-02 07:50:00,26.137969,26.607361,265.0,27.0,93.0
2026-04-02 07:51:00,26.164613,26.613371,267.0,27.1,93.0
2026-04-02 07:52:00,26.175352,26.63851,267.0,27.1,93.0
2026-04-02 07:53:00,26.182437,26.637473,271.0,27.1,93.0
2026-04-02 07:54:00,26.210449,26.642926,271.0,27.2,93.0
2026-04-02 07:55:00,26.238688,26.651708,271.0,27.2,93.0
2026-04-02 07:56:00,26.245107,26.674918,282.0,27.2,93.0
2026-04-02 07:57:00,26.268228,26.661979,283.0,27.2,93.0
2026-04-02 07:58:00,26.2876,26.662358,287.0,27.3,92.0
2026-04-02 07:59:00,26.299852,26.66345,290.0,27.3,92.0
2026-04-02 08:00:00,26.326793,26.656709,292.0,27.4,92.0
2026-04-02 08:01:00,26.337283,26.682229,281.0,27.4,92.0
2026-04-02 08:02:00,26.352842,26.686019,281.0,27.4,92.0
2026-04-02 08:03:00,26.376025,26.690904,292.0,27.5,92.0
2026-04-02 08:04:00,26.375922,26.691759,295.0,27.6,92.0
2026-04-02 08:05:00,26.405474,26.701555,299.0,27.6,92.0
2026-04-02 08:06:00,26.441839,26.712915,299.0,27.6,92.0
2026-04-02 08:07:00,26.44794,26.711694,304.0,27.7,92.0
2026-04-02 08:08:00,26.468879,26.739061,279.0,27.7,92.0
2026-04-02 08:09:00,26.498654,26.747201,292.0,27.8,91.0
2026-04-02 08:10:00,26.508779,26.737413,294.0,27.8,91.0
2026-04-02 08:11:00,26.525987,26.752141,304.0,27.9,91.0
2026-04-02 08:12:00,26.556549,26.763578,308.0,27.9,91.0
2026-04-02 08:13:00,26.587523,26.760527,308.0,27.9,91.0
2026-04-02 08:14:00,26.605926,26.781154,325.0,28.0,91.0
2026-04-02 08:15:00,26.64303,26.779323,325.0,28.1,91.0
2026-04-02 08:16:00,26.652002,26.795484,311.0,28.1,91.0
2026-04-02 08:17:00,26.675536,26.796741,316.0,28.2,91.0
2026-04-02 08:18:00,26.710372,26.800954,320.0,28.3,91.0
2026-04-02 08:19:00,26.731264,26.812007,325.0,28.4,91.0
2026-04-02 08:20:00,26.755637,26.821713,338.0,28.4,91.0
2026-04-02 08:21:00,26.777556,26.823124,338.0,28.4,90.0
2026-04-02 08:22:00,26.806843,26.826897,334.0,28.6,90.0
2026-04-02 08:23:00,26.828573,26.838376,346.0,28.6,90.0
2026-04-02 08:24:00,26.855361,26.858684,338.0,28.7,90.0
2026-04-02 08:25:00,26.872125,26.87232,352.0,28.8,90.0
2026-04-02 08:26:00,26.87919,26.881054,345.0,28.8,89.0
2026-04-02 08:27:00,26.908869,26.889134,345.0,28.9,89.0
2026-04-02 08:28:00,26.930231,26.897162,345.0,28.9,89.0
2026-04-02 08:29:00,26.960754,26.875278,350.0,29.1,89.0
2026-04-02 08:30:00,26.967895,26.913712,350.0,29.1,88.0
2026-04-02 08:31:00,26.980098,26.916091,380.0,29.1,88.0
2026-04-02 08:32:00,26.992662,26.918981,387.0,29.2,88.0
2026-04-02 08:33:00,26.994656,26.932253,380.0,29.2,87.0
2026-04-02 08:34:00,26.990506,26.929588,381.0,29.3,87.0
2026-04-02 08:35:00,26.985291,26.942975,381.0,29.3,87.0
2026-04-02 08:36:00,26.9973,26.964312,394.0,29.3,87.0
2026-04-02 08:37:00,26.994621,26.965123,399.0,29.4,87.0
2026-04-02 08:38:00,26.999768,26.970345,406.0,29.4,87.0
2026-04-02 08:39:00,27.000653,26.995533,406.0,29.4,86.0
2026-04-02 08:40:00,27.025336,26.98956,408.0,29.4,86.0
2026-04-02 08:41:00,27.05353,26.997018,408.0,29.4,86.0
2026-04-02 08:42:00,27.100313,27.005561,434.0,29.4,86.0
2026-04-02 08:43:00,27.144125,27.014342,446.0,29.4,86.0
2026-04-02 08:44:00,27.151343,27.01101,454.0,29.4,86.0
2026-04-02 08:45:00,27.202228,27.023773,450.0,29.5,86.0
2026-04-02 08:46:00,27.196378,27.01765,452.0,29.5,86.0
2026-04-02 08:47:00,27.253411,27.06474,452.0,29.6,86.0
2026-04-02 08:48:00,27.300408,27.058758,457.0,29.6,86.0
2026-04-02 08:49:00,27.318229,27.082609,448.0,29.7,86.0
2026-04-02 08:50:00,27.343933,27.106928,452.0,29.7,86.0
2026-04-02 08:51:00,27.362547,27.10444,450.0,29.8,86.0
2026-04-02 08:52:00,27.388279,27.118102,341.0,29.8,86.0
2026-04-02 08:53:00,27.407956,27.123199,262.0,29.9,85.0
2026-04-02 08:54:00,27.40589,27.139918,204.0,29.9,84.0
2026-04-02 08:55:00,27.424427,27.164245,355.0,29.9,84.0
2026-04-02 08:56:00,27.424854,27.16139,355.0,29.9,84.0
2026-04-02 08:57:00,27.437407,27.146689,408.0,29.9,85.0
2026-04-02 08:58:00,27.449831,27.18037,439.0,29.9,85.0
2026-04-02 08:59:00,27.43678,27.186849,439.0,29.9,84.0
2026-04-02 09:00:00,27.430987,27.208093,213.0,30.0,84.0
2026-04-02 09:01:00,27.421595,27.199858,213.0,30.0,84.0
2026-04-02 09:02:00,27.439948,27.219658,230.0,30.0,84.0
2026-04-02 09:03:00,27.452714,27.230822,304.0,30.0,84.0
2026-04-02 09:04:00,27.463129,27.218459,304.0,29.9,84.0
2026-04-02 09:05:00,27.472825,27.239761,304.0,30.0,84.0
2026-04-02 09:06:00,27.478413,27.248652,197.0,30.0,84.0
2026-04-02 09:07:00,27.491978,27.265152,197.0,30.0,84.0
2026-04-02 09:08:00,27.509506,27.266924,214.0,30.0,84.0
2026-04-02 09:09:00,27.531301,27.275062,325.0,30.0,84.0
2026-04-02 09:10:00,27.560763,27.299932,271.0,30.0,84.0
2026-04-02 09:11:00,27.582646,27.293788,271.0,30.0,84.0
2026-04-02 09:12:00,27.621311,27.309075,534.0,30.0,84.0
2026-04-02 09:13:00,27.615845,27.314318,230.0,30.0,84.0
2026-04-02 09:14:00,27.652345,27.322765,230.0,30.0,84.0
2026-04-02 09:15:00,27.659983,27.326847,439.0,30.1,84.0
2026-04-02 09:16:00,27.677835,27.344612,439.0,30.0,84.0
2026-04-02 09:17:00,27.714675,27.36236,439.0,30.1,84.0
2026-04-02 09:18:00,27.751521,27.385075,503.0,30.1,85.0
2026-04-02 09:19:00,27.792961,27.401479,503.0,30.1,85.0
2026-04-02 09:20:00,27.803403,27.402907,413.0,30.2,85.0
2026-04-02 09:21:00,27.821284,27.410966,413.0,30.2,85.0
2026-04-02 09:22:00,27.843117,27.421769,413.0,30.2,84.0
2026-04-02 09:23:00,27.872081,27.425734,413.0,30.2,84.0
2026-04-02 09:24:00,27.888293,27.439194,413.0,30.3,84.0
2026-04-02 09:25:00,27.922512,27.443907,413.0,30.3,84.0
2026-04-02 09:26:00,27.960183,27.466934,598.0,30.3,83.0
2026-04-02 09:27:00,27.974651,27.472713,595.0,30.3,82.0
2026-04-02 09:28:00,28.017186,27.483403,622.0,30.2,81.0
2026-04-02 09:29:00,28.042193,27.491994,563.0,30.2,81.0
2026-04-02 09:30:00,28.079313,27.510835,563.0,30.2,82.0
2026-04-02 09:31:00,28.096298,27.509649,563.0,30.3,82.0
2026-04-02 09:32:00,28.12965,27.519974,628.0,30.3,82.0
2026-04-02 09:33:00,28.151407,27.552314,628.0,30.4,82.0
2026-04-02 09:34:00,28.171067,27.544377,598.0,30.5,81.0
2026-04-02 09:35:00,28.177911,27.573104,598.0,30.5,80.0
2026-04-02 09:36:00,28.176901,27.558822,271.0,30.5,80.0
2026-04-02 09:37:00,28.195685,27.585149,271.0,30.5,80.0
2026-04-02 09:38:00,28.23061,27.592617,622.0,30.6,80.0
2026-04-02 09:39:00,28.250188,27.610812,652.0,30.5,80.0
2026-04-02 09:40:00,28.259967,27.635813,640.0,30.5,80.0
2026-04-02 09:41:00,28.321167,27.643219,648.0,30.5,80.0
2026-04-02 09:42:00,28.362841,27.64745,638.0,30.5,80.0
2026-04-02 09:43:00,28.396136,27.674602,645.0,30.6,80.0
2026-04-02 09:44:00,28.432825,27.679572,659.0,30.7,80.0
2026-04-02 09:45:00,28.467418,27.689518,673.0,30.7,80.0
2026-04-02 09:46:00,28.503671,27.696342,671.0,30.8,80.0
2026-04-02 09:47:00,28.501432,27.70798,671.0,30.8,79.0
2026-04-02 09:48:00,28.492011,27.729276,450.0,30.9,79.0
2026-04-02 09:49:00,28.498749,27.748558,450.0,30.9,79.0
2026-04-02 09:50:00,28.50955,27.746834,450.0,30.9,78.0
2026-04-02 09:51:00,28.512141,27.758534,450.0,30.9,78.0
2026-04-02 09:52:00,28.57803,27.782884,668.0,30.9,79.0
2026-04-02 09:53:00,28.625883,27.786528,659.0,30.9,80.0
2026-04-02 09:54:00,28.630105,27.8123,659.0,30.9,78.0
2026-04-02 09:55:00,28.696219,27.826957,657.0,31.0,78.0
2026-04-02 09:56:00,28.735476,27.834103,654.0,31.1,79.0
2026-04-02 09:57:00,28.780878,27.844498,694.0,31.2,79.0
2026-04-02 09:58:00,28.818079,27.859939,626.0,31.2,79.0
2026-04-02 09:59:00,28.80258,27.879955,626.0,31.3,79.0
2026-04-02 10:00:00,28.874914,27.882681,700.0,31.3,78.0
2026-04-02 10:01:00,28.879227,27.903552,700.0,31.4,78.0
2026-04-02 10:02:00,28.925846,27.916021,715.0,31.4,78.0
2026-04-02 10:03:00,28.981323,27.921352,721.0,31.4,78.0
2026-04-02 10:04:00,29.042204,27.934012,721.0,31.4,78.0
2026-04-02 10:05:00,29.010644,27.967808,715.0,31.4,78.0
2026-04-02 10:06:00,29.044984,27.975686,715.0,31.5,78.0
2026-04-02 10:07:00,29.077034,27.984604,715.0,31.5,76.0
2026-04-02 10:08:00,29.129031,28.001571,694.0,31.6,76.0
2026-04-02 10:09:00,29.168921,28.023884,703.0,31.6,77.0
2026-04-02 10:10:00,29.189522,28.02884,696.0,31.6,77.0
2026-04-02 10:11:00,29.245278,28.044952,696.0,31.5,75.0
2026-04-02 10:12:00,29.239928,28.0532,696.0,31.4,76.0
2026-04-02 10:13:00,29.240834,28.076441,279.0,31.3,75.0
2026-04-02 10:14:00,29.217388,28.092229,279.0,31.3,75.0
2026-04-02 10:15:00,29.277959,28.120726,429.0,31.2,76.0
2026-04-02 10:16:00,29.306246,28.124681,429.0,31.1,76.0
2026-04-02 10:17:00,29.37522,28.155928,714.0,31.1,76.0
2026-04-02 10:18:00,29.488197,28.175581,719.0,31.1,77.0
2026-04-02 10:19:00,29.579446,28.190775,721.0,31.1,77.0
2026-04-02 10:20:00,29.612705,28.217249,719.0,31.1,77.0
2026-04-02 10:21:00,29.675435,28.203807,719.0,31.1,77.0
2026-04-02 10:22:00,29.744965,28.234365,708.0,31.1,76.0
2026-04-02 10:23:00,29.812469,28.231199,731.0,31.1,77.0
2026-04-02 10:24:00,29.866759,28.246148,752.0,31.0,77.0
2026-04-02 10:25:00,29.914953,28.264343,752.0,31.1,77.0
2026-04-02 10:26:00,29.91404,28.287156,731.0,31.1,76.0
2026-04-02 10:27:00,29.955266,28.302545,737.0,31.1,76.0
2026-04-02 10:28:00,29.999687,28.330411,733.0,31.2,76.0
2026-04-02 10:29:00,29.998175,28.337489,738.0,31.2,76.0
2026-04-02 10:30:00,29.948722,28.334432,726.0,31.3,77.0
2026-04-02 10:31:00,29.917346,28.344893,526.0,31.3,76.0
2026-04-02 10:32:00,29.92773,28.355122,724.0,31.4,76.0
2026-04-02 10:33:00,29.935561,28.378822,731.0,31.4,75.0
2026-04-02 10:34:00,29.961482,28.395284,729.0,31.4,75.0
2026-04-02 10:35:00,29.969371,28.403376,729.0,31.4,75.0
2026-04-02 10:36:00,29.969988,28.436249,749.0,31.4,75.0
2026-04-02 10:37:00,30.008314,28.443461,737.0,31.4,75.0
2026-04-02 10:38:00,30.039664,28.486552,733.0,31.5,75.0
2026-04-02 10:39:00,30.052431,28.497393,726.0,31.6,75.0
2026-04-02 10:40:00,30.068284,28.523175,710.0,31.6,76.0
2026-04-02 10:41:00,30.044729,28.54221,705.0,31.7,74.0
2026-04-02 10:42:00,29.983637,28.572077,705.0,31.7,75.0
2026-04-02 10:43:00,29.958547,28.579598,693.0,31.7,75.0
2026-04-02 10:44:00,29.953973,28.613232,603.0,31.7,75.0
2026-04-02 10:45:00,29.955078,28.598688,756.0,31.7,74.0
2026-04-02 10:46:00,29.968556,28.309055,756.0,31.7,74.0
2026-04-02 10:47:00,29.988975,28.074548,731.0,31.8,75.0
2026-04-02 10:48:00,30.024407,27.948781,731.0,31.9,75.0
2026-04-02 10:49:00,30.014563,27.880574,731.0,31.9,74.0
2026-04-02 10:50:00,30.025053,27.814547,735.0,31.9,74.0
2026-04-02 10:51:00,30.048691,27.79815,745.0,31.8,75.0
2026-04-02 10:52:00,30.080516,27.809385,752.0,31.8,75.0
2026-04-02 10:53:00,30.11655,27.827557,752.0,31.9,75.0
2026-04-02 10:54:00,30.091615,27.816142,782.0,31.9,75.0
2026-04-02 10:55:00,30.01669,27.752426,782.0,32.0,74.0
2026-04-02 10:56:00,29.996641,27.723149,782.0,32.0,74.0
2026-04-02 10:57:00,30.017153,27.726474,773.0,32.0,73.0
2026-04-02 10:58:00,30.045706,27.722234,770.0,31.9,73.0
2026-04-02 10:59:00,30.065815,27.759889,770.0,31.9,73.0
2026-04-02 11:00:00,30.082155,27.786311,726.0,31.8,74.0
2026-04-02 11:01:00,30.08673,27.839807,288.0,31.8,74.0
2026-04-02 11:02:00,30.070935,27.850649,288.0,31.9,74.0
2026-04-02 11:03:00,30.052306,27.89003,288.0,31.9,74.0
2026-04-02 11:04:00,30.054134,27.917727,288.0,31.9,74.0
2026-04-02 11:05:00,30.078808,27.943773,199.0,31.9,74.0
2026-04-02 11:06:00,30.09838,27.936361,199.0,31.9,74.0
2026-04-02 11:07:00,30.108884,27.919404,206.0,31.9,74.0
2026-04-02 11:08:00,30.129783,27.922911,221.0,31.9,74.0
2026-04-02 11:09:00,30.13978,27.933589,221.0,31.9,74.0
2026-04-02 11:10:00,30.161953,27.954373,712.0,31.9,74.0
2026-04-02 11:11:00,30.177928,28.008195,712.0,32.0,74.0
2026-04-02 11:12:00,30.195585,28.049965,775.0,32.1,74.0
2026-04-02 11:13:00,30.225443,28.089038,779.0,32.1,74.0
2026-04-02 11:14:00,30.272382,28.169354,779.0,32.2,75.0
2026-04-02 11:15:00,30.307668,28.237854,779.0,32.2,74.0
2026-04-02 11:16:00,30.335135,28.288063,791.0,32.3,73.0
2026-04-02 11:17:00,30.349354,28.304251,791.0,32.3,73.0
2026-04-02 11:18:00,30.382811,28.356379,777.0,32.3,73.0
2026-04-02 11:19:00,30.418503,28.406869,754.0,32.2,73.0
2026-04-02 11:20:00,30.475668,28.479109,745.0,32.2,73.0
2026-04-02 11:21:00,30.51393,28.513851,745.0,32.2,73.0
2026-04-02 11:22:00,30.51597,28.542202,772.0,32.2,73.0
2026-04-02 11:23:00,30.503738,28.562924,788.0,32.2,73.0
2026-04-02 11:24:00,30.516811,28.564597,796.0,32.3,73.0
2026-04-02 11:25:00,30.496411,28.573748,773.0,32.3,73.0
2026-04-02 11:26:00,30.457158,28.625299,731.0,32.3,73.0
2026-04-02 11:27:00,30.486349,28.63201,624.0,32.4,73.0
2026-04-02 11:28:00,30.536124,28.685415,624.0,32.4,73.0
2026-04-02 11:29:00,30.596952,28.742498,745.0,32.4,74.0
2026-04-02 11:30:00,30.651778,28.748221,745.0,32.6,74.0
2026-04-02 11:31:00,30.706468,28.78682,761.0,32.6,73.0
2026-04-02 11:32:00,30.659455,28.801201,775.0,32.7,72.0
2026-04-02 11:33:00,30.639109,28.797077,721.0,32.7,72.0
2026-04-02 11:34:00,30.684917,28.860635,721.0,32.7,73.0
2026-04-02 11:35:00,30.69007,28.87489,721.0,32.7,73.0
2026-04-02 11:36:00,30.714631,28.905996,721.0,32.7,73.0
2026-04-02 11:37:00,30.716431,28.903826,759.0,32.7,73.0
2026-04-02 11:38:00,30.74296,28.954916,758.0,32.8,74.0
2026-04-02 11:39:00,30.794329,28.990454,758.0,32.8,74.0
2026-04-02 11:40:00,30.849202,29.024015,687.0,32.8,74.0
2026-04-02 11:41:00,30.868137,29.04869,763.0,32.8,72.0
2026-04-02 11:42:00,30.914089,29.067065,752.0,32.8,72.0
2026-04-02 11:43:00,30.944032,29.078085,780.0,32.7,72.0
2026-04-02 11:44:00,30.97252,29.104699,793.0,32.7,73.0
2026-04-02 11:45:00,30.984473,29.105446,796.0,32.7,73.0
2026-04-02 11:46:00,31.001506,29.149839,796.0,32.6,72.0
2026-04-02 11:47:00,31.021562,29.173817,801.0,32.6,73.0
2026-04-02 11:48:00,31.05053,29.178017,802.0,32.5,72.0
2026-04-02 11:49:00,31.096585,29.164929,786.0,32.5,72.0
2026-04-02 11:50:00,31.129407,29.192735,786.0,32.5,73.0
2026-04-02 11:51:00,31.179737,29.276918,824.0,32.6,73.0
2026-04-02 11:52:00,31.246301,29.351421,824.0,32.7,73.0
2026-04-02 11:53:00,31.268834,29.361449,856.0,32.8,73.0
2026-04-02 11:54:00,31.260004,29.368422,833.0,32.8,72.0
2026-04-02 11:55:00,31.284028,29.40213,831.0,32.9,72.0
2026-04-02 11:56:00,31.297556,29.419154,824.0,32.9,71.0
2026-04-02 11:57:00,31.30848,29.430283,534.0,33.0,72.0
2026-04-02 11:58:00,31.319344,29.437975,534.0,32.9,72.0
2026-04-02 11:59:00,31.302022,29.426952,309.0,32.9,72.0
2026-04-02 12:00:00,31.287201,29.432517,376.0,32.9,73.0
2026-04-02 12:01:00,31.280429,29.414065,376.0,32.9,72.0
2026-04-02 12:02:00,31.259315,29.449648,376.0,32.9,71.0
2026-04-02 12:03:00,31.261029,29.46435,376.0,32.8,72.0
2026-04-02 12:04:00,31.255382,29.472292,761.0,32.8,72.0
2026-04-02 12:05:00,31.188116,29.460955,751.0,32.7,72.0
2026-04-02 12:06:00,31.182177,29.458483,775.0,32.7,72.0
2026-04-02 12:07:00,31.20308,29.522964,775.0,32.7,72.0
2026-04-02 12:08:00,31.222819,29.503186,763.0,32.7,73.0
2026-04-02 12:09:00,31.258535,29.530818,740.0,32.8,72.0
2026-04-02 12:10:00,31.292699,29.560016,763.0,32.8,72.0
2026-04-02 12:11:00,31.260457,29.577083,763.0,32.8,72.0
2026-04-02 12:12:00,31.225421,29.569332,789.0,32.8,72.0
2026-04-02 12:13:00,31.266029,29.647925,789.0,32.8,72.0
2026-04-02 12:14:00,31.294258,29.671617,761.0,32.9,72.0
2026-04-02 12:15:00,31.326883,29.691626,772.0,32.9,71.0
2026-04-02 12:16:00,31.350507,29.715947,772.0,33.0,71.0
2026-04-02 12:17:00,31.291813,29.711429,772.0,33.0,71.0
2026-04-02 12:18:00,31.300575,29.738534,784.0,33.1,70.0
2026-04-02 12:19:00,31.290825,29.744532,789.0,33.1,70.0
2026-04-02 12:20:00,31.299919,29.760313,789.0,33.2,70.0
2026-04-02 12:21:00,31.322938,29.764036,789.0,33.2,69.0
2026-04-02 12:22:00,31.303315,29.736689,817.0,33.3,69.0
2026-04-02 12:23:00,31.272517,29.741529,805.0,33.3,69.0
2026-04-02 12:24:00,31.272699,29.746357,805.0,33.3,69.0
2026-04-02 12:25:00,31.266658,29.796691,793.0,33.3,70.0
2026-04-02 12:26:00,31.307485,29.803256,793.0,33.3,69.0
2026-04-02 12:27:00,31.358134,29.849066,793.0,33.3,70.0
2026-04-02 12:28:00,31.385882,29.849937,352.0,33.4,70.0
2026-04-02 12:29:00,31.41154,29.844844,410.0,33.3,70.0
2026-04-02 12:30:00,31.422792,29.862632,443.0,33.2,70.0
2026-04-02 12:31:00,31.429853,29.884605,772.0,33.2,70.0
2026-04-02 12:32:00,31.444239,29.895585,772.0,33.1,70.0
2026-04-02 12:33:00,31.459005,29.871298,341.0,33.1,70.0
2026-04-02 12:34:00,31.47481,29.857795,341.0,32.9,71.0
2026-04-02 12:35:00,31.502377,29.847941,341.0,32.9,71.0
2026-04-02 12:36:00,31.530398,29.897022,301.0,32.9,71.0
2026-04-02 12:37:00,31.504895,29.872561,279.0,32.8,72.0
2026-04-02 12:38:00,31.492446,29.832009,271.0,32.8,72.0
2026-04-02 12:39:00,31.461951,29.805753,267.0,32.8,71.0
2026-04-02 12:40:00,31.440696,29.768409,265.0,32.8,71.0
2026-04-02 12:41:00,31.424388,29.743996,265.0,32.8,71.0
2026-04-02 12:42:00,31.425619,29.710656,260.0,32.7,70.0
2026-04-02 12:43:00,31.43056,29.666506,230.0,32.7,71.0
2026-04-02 12:44:00,31.434206,29.726758,230.0,32.7,71.0
2026-04-02 12:45:00,31.429343,29.712912,209.0,32.7,71.0
2026-04-02 12:46:00,31.442351,29.722728,204.0,32.7,71.0
2026-04-02 12:47:00,31.430505,29.729532,204.0,32.7,72.0
2026-04-02 12:48:00,31.434494,29.736201,197.0,32.6,72.0
2026-04-02 12:49:00,31.427078,29.728357,197.0,32.6,73.0
2026-04-02 12:50:00,31.421604,29.696637,200.0,32.6,73.0
2026-04-02 12:51:00,31.407753,29.682923,211.0,32.6,73.0
2026-04-02 12:52:00,31.411927,29.657818,213.0,32.6,73.0
2026-04-02 12:53:00,31.402115,29.669427,213.0,32.5,73.0
2026-04-02 12:54:00,31.400656,29.647954,225.0,32.5,74.0
2026-04-02 12:55:00,31.394271,29.633849,225.0,32.5,73.0
2026-04-02 12:56:00,31.394637,29.624342,237.0,32.5,74.0
2026-04-02 12:57:00,31.382602,29.633299,248.0,32.5,73.0
2026-04-02 12:58:00,31.358662,29.623536,260.0,32.4,73.0
2026-04-02 12:59:00,31.348471,29.626495,260.0,32.4,74.0
2026-04-02 13:00:00,31.318469,29.632078,334.0,32.4,74.0
2026-04-02 13:01:00,31.281033,29.611666,334.0,32.4,74.0
2026-04-02 13:02:00,31.253226,29.600733,290.0,32.4,74.0
2026-04-02 13:03:00,31.244503,29.60844,290.0,32.4,73.0
2026-04-02 13:04:00,31.214502,29.584845,268.0,32.4,73.0
2026-04-02 13:05:00,31.204691,29.580998,265.0,32.4,73.0
2026-04-02 13:06:00,31.189717,29.591128,258.0,32.4,73.0
2026-04-02 13:07:00,31.175606,29.593195,258.0,32.4,73.0
2026-04-02 13:08:00,31.192253,29.584219,260.0,32.4,73.0
2026-04-02 13:09:00,31.168507,29.584873,262.0,32.4,73.0
2026-04-02 13:10:00,31.16762,29.562425,262.0,32.4,73.0
2026-04-02 13:11:00,31.161915,29.574524,253.0,32.4,73.0
2026-04-02 13:12:00,31.121661,29.567725,248.0,32.4,72.0
2026-04-02 13:13:00,31.097779,29.579923,253.0,32.4,72.0
2026-04-02 13:14:00,31.089999,29.579831,253.0,32.4,73.0
2026-04-02 13:15:00,31.060071,29.557052,285.0,32.4,73.0
2026-04-02 13:16:00,31.027076,29.530227,295.0,32.4,72.0
2026-04-02 13:17:00,30.992246,29.535451,301.0,32.4,72.0
2026-04-02 13:18:00,30.975587,29.599044,297.0,32.4,73.0
2026-04-02 13:19:00,30.984467,29.645137,294.0,32.4,73.0
2026-04-02 13:20:00,30.979036,29.655183,299.0,32.4,73.0
2026-04-02 13:21:00,30.989902,29.622972,299.0,32.4,73.0
2026-04-02 13:22:00,31.000987,29.579517,272.0,32.5,73.0
2026-04-02 13:23:00,31.015112,29.563716,272.0,32.6,73.0
2026-04-02 13:24:00,30.991746,29.548527,258.0,32.6,73.0
2026-04-02 13:25:00,31.008575,29.545666,257.0,32.6,73.0
2026-04-02 13:26:00,30.987727,29.546346,258.0,32.7,73.0
2026-04-02 13:27:00,30.931687,29.577259,258.0,32.7,73.0
2026-04-02 13:28:00,30.915012,29.5458,253.0,32.7,73.0
2026-04-02 13:29:00,30.88895,29.537616,246.0,32.7,73.0
2026-04-02 13:30:00,30.876885,29.541713,241.0,32.6,73.0
2026-04-02 13:31:00,,,243.0,32.6,73.0
2026-04-02 13:32:00,,,253.0,32.6,73.0
2026-04-02 13:33:00,,,265.0,32.6,73.0
2026-04-02 13:34:00,30.790737,29.508845,265.0,32.5,73.0
2026-04-02 13:35:00,30.778665,29.518548,301.0,32.5,73.0
2026-04-02 13:36:00,30.748001,29.529004,301.0,32.4,73.0
2026-04-02 13:37:00,30.752077,29.53719,345.0,32.4,74.0
2026-04-02 13:38:00,30.741316,29.549639,529.0,32.4,74.0
2026-04-02 13:39:00,30.721881,29.569029,529.0,32.4,74.0
2026-04-02 13:40:00,30.733154,29.63348,529.0,32.4,74.0
2026-04-02 13:41:00,30.753419,29.677913,642.0,32.4,74.0
2026-04-02 13:42:00,30.716644,29.673291,647.0,32.4,73.0
2026-04-02 13:43:00,30.724585,29.704652,656.0,32.6,73.0
2026-04-02 13:44:00,30.726871,29.716608,656.0,32.6,74.0
2026-04-02 13:45:00,30.758417,29.726034,656.0,32.7,75.0
2026-04-02 13:46:00,30.787366,29.747278,643.0,32.7,75.0
2026-04-02 13:47:00,30.803155,29.760882,643.0,32.8,75.0
2026-04-02 13:48:00,30.793102,29.770029,571.0,32.8,75.0
2026-04-02 13:49:00,30.775345,29.779764,571.0,32.9,75.0
2026-04-02 13:50:00,30.746449,29.797129,496.0,32.9,75.0
2026-04-02 13:51:00,30.74558,29.816536,613.0,33.0,75.0
2026-04-02 13:52:00,,,613.0,33.0,75.0
2026-04-02 13:53:00,30.749424,29.844353,285.0,33.0,74.0
2026-04-02 13:54:00,30.71696,29.807354,265.0,32.9,74.0
2026-04-02 13:55:00,30.716643,29.807758,265.0,32.9,75.0
2026-04-02 13:56:00,30.712728,29.78342,243.0,32.8,75.0
2026-04-02 13:57:00,30.690855,29.757256,243.0,32.8,75.0
2026-04-02 13:58:00,30.688373,29.75819,218.0,32.7,76.0
2026-04-02 13:59:00,30.675968,29.750597,204.0,32.6,76.0
2026-04-02 14:00:00,30.659579,29.739122,170.0,32.6,76.0
2026-04-02 14:01:00,30.633938,29.706,162.0,32.4,77.0
2026-04-02 14:02:00,30.632846,29.653945,109.0,32.4,77.0
2026-04-02 14:03:00,30.618165,29.645098,95.0,32.3,77.0
2026-04-02 14:04:00,30.597422,29.62762,84.0,32.3,77.0
2026-04-02 14:05:00,30.56103,29.613898,77.0,32.2,77.0
2026-04-02 14:06:00,30.545918,29.572761,77.0,32.1,77.0
2026-04-02 14:07:00,30.519748,29.532843,58.0,32.1,78.0
2026-04-02 14:08:00,30.462849,29.487236,49.0,31.9,77.0
2026-04-02 14:09:00,30.420187,29.46442,44.0,31.8,78.0
2026-04-02 14:10:00,30.361522,29.449081,44.0,31.7,78.0
2026-04-02 14:11:00,30.292652,29.437832,32.0,31.5,77.0
2026-04-02 14:12:00,30.192657,29.413751,30.0,31.2,78.0
2026-04-02 14:13:00,30.088884,29.436773,30.0,30.8,80.0
2026-04-02 14:14:00,29.997666,29.399086,30.0,30.4,80.0
2026-04-02 14:15:00,29.888181,29.378582,30.0,30.1,80.0
2026-04-02 14:16:00,29.797057,29.379303,30.0,29.7,84.0
2026-04-02 14:17:00,29.72448,29.359391,32.0,29.4,85.0
2026-04-02 14:18:00,29.669342,29.353905,32.0,28.9,86.0
2026-04-02 14:19:00,29.612565,29.355495,32.0,28.6,86.0
2026-04-02 14:20:00,29.552151,29.362035,32.0,28.3,88.0
2026-04-02 14:21:00,29.492726,29.346537,32.0,28.1,89.0
2026-04-02 14:22:00,29.451998,29.338424,33.0,27.8,90.0
2026-04-02 14:23:00,29.381243,29.330413,33.0,27.6,89.0
2026-04-02 14:24:00,29.327131,29.336461,33.0,27.4,89.0
2026-04-02 14:25:00,29.273124,29.342072,35.0,27.3,89.0
