datetime,T_physics_C,T_measured_C,T_a,G_sol,T_in_used,theta_top,theta_mid,theta_bot,theta_mean,j_pr,j_rain,j_irrigation,irrigation_flag,j_eva,q_s_in,T_f,T_g_top,T_g_mid,T_g_bot,residual_C,hour,sin_hour,cos_hour,plant_type,case,is_CAM,is_C3
2026-04-01 03:36:00,27.89803483221624,24.906393,24.899999999999977,0.0,27.467077369883384,0.6289302166235685,0.6300506532982572,0.6289041220360124,0.6296664153848994,0.0,0.0,0.0,0.0,6.746819102508088e-07,3.4476596986628465,22.562773385107505,24.995734566586407,26.43445961308504,27.750404707661062,-2.9916418322162386,3.6,0.8090169943749475,0.5877852522924731,CAM,CAM_main,1,0
2026-04-01 03:37:00,27.89450651016307,24.906113,24.899999999999977,0.0,27.46129612557536,0.6288908484921477,0.6300107199759467,0.6288646549792258,0.6296266571006314,0.0,0.0,0.0,0.0,6.710591920119477e-07,3.46568307670168,22.56250101991384,24.99343537633615,26.43097182974992,27.746986916190394,-2.9883935101630676,3.6166666666666667,0.8115739819650123,0.5842496656374344,CAM,CAM_main,1,0
2026-04-01 03:38:00,27.89102270191023,24.899778,24.899999999999977,0.0,27.456397884339708,0.6288515164502428,0.6299708237890906,0.6288252225966219,0.6295869354110404,0.0,0.0,0.0,0.0,6.675230259844811e-07,3.476998540564182,22.562272076116187,24.991190932565132,26.42751934650255,27.743568433588393,-2.9912447019102295,3.6333333333333333,0.8141155183563192,0.5807029557109398,CAM,CAM_main,1,0
2026-04-01 03:39:00,27.88744666574877,24.901276,24.899999999999977,0.0,27.449271280943492,0.6288122202994368,0.6299309646475696,0.6287858248993177,0.6295472502068906,0.0,0.0,0.0,0.0,6.640676407304086e-07,3.505403078442214,22.562079630808853,24.988997582767183,26.42410203487009,27.740149631921554,-2.9861706657487694,3.65,0.8166415551616789,0.5771451900372337,CAM,CAM_main,1,0
2026-04-01 03:40:00,27.883813329098587,24.889072,24.899999999999977,0.0,27.44218725189745,0.6287729598588234,0.6298911424565434,0.6287464618978974,0.6295076013824747,0.0,0.0,0.0,0.0,6.606878102128017e-07,3.5330086176090845,22.56191786497652,24.98685201937559,26.420719624807703,27.736730837091386,-2.994741329098588,3.6666666666666665,0.8191520442889917,0.5735764363510462,CAM,CAM_main,1,0
2026-04-01 03:41:00,27.88013726354211,24.890446,24.899999999999977,0.0,27.434604213237037,0.6287337349623769,0.6298513571179352,0.6287071336014964,0.6294679888352938,0.0,0.0,0.0,0.0,6.573787940376413e-07,3.5642644024405854,22.561781887436837,24.984751242019,26.417371729264858,27.733312338505698,-2.9896912635421096,3.6833333333333336,0.8216469379421637,0.569996762596303,CAM,CAM_main,1,0
2026-04-01 03:42:00,27.876474484696246,24.886983,24.899999999999977,0.0,27.430814871931204,0.6286945454567723,0.629811608531614,0.6286678400171233,0.6294284124657727,0.0,0.0,0.0,0.0,6.541362842505858e-07,3.565276902120331,22.561667586872943,24.982692523906167,26.414057865180666,27.729894400527826,-2.989491484696245,3.7,0.8241261886220157,0.5664062369248328,CAM,CAM_main,1,0
2026-04-01 03:43:00,27.87296511364798,24.873041,24.899999999999977,0.0,27.430859554764197,0.628655391199582,0.6297718965963158,0.6286285811491615,0.6293888721770042,0.0,0.0,0.0,0.0,6.509563580400832e-07,3.5368444710702533,22.561571507469466,24.98067338193323,26.41077747146261,27.726477267113523,-2.999924113647978,3.716666666666667,0.8265897491271886,0.5628049276950686,CAM,CAM_main,1,0
2026-04-01 03:44:00,27.869517882167543,24.887332,24.899999999999977,0.0,27.428627906828183,0.628616272057784,0.629732221210376,0.6285893569990147,0.6293493678745264,0.0,0.0,0.0,0.0,6.478354357416609e-07,3.5271198027148785,22.561490744387754,24.978691550134158,26.407529924465337,27.723061159363112,-2.982185882167542,3.7333333333333334,0.8290375725550417,0.5591929034707468,CAM,CAM_main,1,0
2026-04-01 03:45:00,27.866052503664093,24.872403,24.899999999999977,0.0,27.426618765615274,0.6285771879065098,0.6296925822722848,0.6285501675648857,0.6293098994661196,0.0,0.0,0.0,0.0,6.447702435881166e-07,3.5154699043905566,22.56142285591062,24.976744956125685,26.404314551361722,27.719646268923157,-2.993649503664095,3.75,0.8314696123025451,0.5555702330196024,CAM,CAM_main,1,0
2026-04-01 03:46:00,27.862715123112707,24.862601,24.899999999999977,0.0,27.42927582959777,0.6285381386280069,0.6296529796811176,0.6285110128416442,0.6292704668616278,0.0,0.0,0.0,0.0,6.417577806974164e-07,3.4675143481194937,22.561365789598824,24.97483170022724,26.401130641636996,27.716232751048437,-3.0001141231127058,3.7666666666666666,0.8338858220671681,0.5519369853120583,CAM,CAM_main,1,0
2026-04-01 03:47:00,27.85952822742769,24.862287,24.899999999999977,0.0,27.43226535877477,0.6284991241107682,0.629613413336855,0.628471892820774,0.6292310699727995,0.0,0.0,0.0,0.0,6.387952898348021e-07,3.4181029492233392,22.561317820224815,24.97295003696445,26.397977456851038,27.712820721955836,-2.99724122742769,3.783333333333333,0.8362861558477594,0.5482932295199139,CAM,CAM_main,1,0
2026-04-01 03:48:00,27.856325863609527,24.865379,24.899999999999977,0.0,27.430960343586207,0.6284601442487987,0.6295738831406161,0.6284328074903839,0.6291917087131452,0.0,0.0,0.0,0.0,6.358802315517021e-07,3.402924160186558,22.56127749760168,24.971098358705945,26.394854238792902,27.70941026504869,-2.990946863609526,3.8,0.8386705679454239,0.5446390350150272,CAM,CAM_main,1,0
2026-04-01 03:49:00,27.85301088520106,24.858558,24.899999999999977,0.0,27.426064671002166,0.6284211989409971,0.6295343889948266,0.6283937568352569,0.6291523829978086,0.0,0.0,0.0,0.0,6.330102613114445e-07,3.4155697135911396,22.561243602733896,24.969275181187868,26.391760216202613,27.70600144509916,-2.99445288520106,3.8166666666666664,0.8410390129643924,0.540974471367994,CAM,CAM_main,1,0
2026-04-01 03:50:00,27.849550768444146,24.846814,24.899999999999977,0.0,27.41732496290058,0.6283822880906335,0.6294949308033281,0.6283547408369456,0.6291130927434542,0.0,0.0,0.0,0.0,6.301832092698066e-07,3.4578064443485346,22.56121511095705,24.967479130716697,26.38869461030015,27.702594323968924,-3.002736768444148,3.8333333333333335,0.8433914458128856,0.5372996083468239,CAM,CAM_main,1,0
2026-04-01 03:51:00,27.846002258743056,24.843789,24.899999999999977,0.0,27.41189555302742,0.6283434116049074,0.629455508471451,0.6283157594738812,0.6290738378681631,0.0,0.0,0.0,0.0,6.273970624032595e-07,3.472853645725081,22.56119116095647,24.965708932856728,26.385656639435524,27.699188974868264,-3.002213258743055,3.85,0.8457278217039733,0.5336145159156114,CAM,CAM_main,1,0
2026-04-01 03:52:00,27.842582097310185,24.849971,24.899999999999977,0.0,27.411032381786015,0.6283045693945631,0.6294161219060489,0.6282768127215071,0.6290346182913423,0.0,0.0,0.0,0.0,6.246499486960162e-07,3.4523977241933608,22.56117102872571,24.963963402419722,26.382645523137853,27.69578549605376,-2.992611097310185,3.8666666666666667,0.8480480961564258,0.5299192642332051,CAM,CAM_main,1,0
2026-04-01 03:53:00,27.839124100755782,24.842779,24.899999999999977,0.0,27.403147724823498,0.6282657613735645,0.6293767710155109,0.6282379005524282,0.6289954339336403,0.0,0.0,0.0,0.0,6.219401231422729e-07,3.4878110074582764,22.561154105675485,24.962241434602902,26.379660485772433,27.69238402056527,-2.996345100755782,3.8833333333333333,0.8503522249955628,0.5262139236518696,CAM,CAM_main,1,0
2026-04-01 03:54:00,27.83564597833822,24.840345,24.899999999999977,0.0,27.405525148363722,0.6282269874588122,0.6293374557097513,0.6281990229365562,0.628956284716874,0.0,0.0,0.0,0.0,6.192659553589912e-07,3.440966639795988,22.56113988023418,24.960541997146095,26.376700759932646,27.688984715039965,-2.9953009783382214,3.9,0.8526401643540922,0.5224985647159489,CAM,CAM_main,1,0
2026-04-01 03:55:00,27.832465240569036,24.823776,24.899999999999977,0.0,27.405958892446506,0.6281882475699008,0.6292981759001898,0.6281601798412663,0.62891717056396,0.0,0.0,0.0,0.0,6.166259186106142e-07,3.412050784980238,22.56112792238207,24.958864123382455,26.373765589631375,27.685587764946717,-3.008689240569037,3.9166666666666665,0.8549118706729466,0.5187732581605216,CAM,CAM_main,1,0
2026-04-01 03:56:00,27.829050349575084,24.829851,24.899999999999977,0.0,27.399015816945507,0.628149541628897,0.6292589314997131,0.6281213712315554,0.628878091398853,0.0,0.0,0.0,0.0,6.140185801155991e-07,3.4402762610366153,22.56111787064873,24.957206906100794,26.37085423323697,27.682193352387117,-2.9991993495750826,3.9333333333333336,0.8571673007021123,0.5150380749100542,CAM,CAM_main,1,0
2026-04-01 03:57:00,27.82554289129382,24.821886,24.899999999999977,0.0,27.391776820024063,0.6281108695601593,0.6292197224226401,0.6280825970701935,0.6288390471464912,0.0,0.0,0.0,0.0,6.11442592480382e-07,3.4701285701580673,22.56110942118636,24.955569492121754,26.367965965995097,27.67880163837043,-3.003656891293822,3.95,0.8594064115014527,0.511293086077052,CAM,CAM_main,1,0
2026-04-01 03:58:00,27.82208759685284,24.814611,24.899999999999977,0.0,27.391801438246603,0.6280722312901597,0.6291805485846702,0.6280438573178774,0.6288000377327442,0.0,0.0,0.0,0.0,6.08896686161688e-07,3.4422892688498905,22.56110231858395,24.953951077525517,26.365100081929768,27.675412755058517,-3.0074765968528396,3.966666666666667,0.8616291604415257,0.5075383629607042,CAM,CAM_main,1,0
2026-04-01 03:59:00,27.818938481147427,24.819501,24.899999999999977,0.0,27.39929951944515,0.628033626747339,0.6291414099028376,0.6280051519333705,0.6287610630843674,0.0,0.0,0.0,0.0,6.063796628450159e-07,3.357111693618208,22.561096348145156,24.95235090346,26.36225589499827,27.67202680662274,-2.999437481147428,3.9833333333333334,0.8638355052043957,0.5037739770455263,CAM,CAM_main,1,0
2026-04-01 04:00:00,27.81586063240138,24.812141,24.899999999999977,0.0,27.397944566303465,0.6279950558619696,0.6291023062954575,0.6279664808736516,0.62872212312896,0.0,0.0,0.0,0.0,6.038903896296352e-07,3.3433285287833314,22.561091329398153,24.950768252460136,26.35943273955445,27.668643878605224,-3.0037196324013813,4.0,0.8660254037844386,0.5000000000000001,CAM,CAM_main,1,0
2026-04-01 04:01:00,27.812547015409848,24.803001,24.899999999999977,0.0,27.392437842442973,0.6279565185660234,0.6290632376820757,0.6279278440940437,0.6286832177949241,0.0,0.0,0.0,0.0,6.014277939078364e-07,3.3608733837349973,22.561087110639562,24.94920244520722,26.35662997029584,27.665264048090705,-3.0095460154098497,4.016666666666667,0.8681988144891423,0.49621650367520814,CAM,CAM_main,1,0
2026-04-01 04:02:00,27.809082226882822,24.808363,24.80000000000001,0.0,27.38020910445897,0.6279171073900693,0.6290242039834115,0.6278892415483432,0.6286443032495966,0.0,0.0,0.0,0.0,7.42708413679936e-07,3.4309849793908143,22.552772802000163,24.9418701866702,26.353846952018557,27.661887385236753,-3.000719226882822,4.033333333333333,0.8703556959398996,0.49242356010346733,CAM,CAM_main,1,0
2026-04-01 04:03:00,27.805568119010616,24.806528,24.899999999999977,0.0,27.381928404946905,0.6278787989753261,0.628985205098371,0.6278506731889427,0.6286054290080799,0.0,0.0,0.0,0.0,5.887305844133674e-07,3.3891177125096874,22.561064862313344,24.9411091098915,26.351079512373417,27.658513950297902,-2.9990401190106155,4.05,0.8724960070727971,0.48862124149695496,CAM,CAM_main,1,0
2026-04-01 04:04:00,27.802297498773726,24.795722,24.899999999999977,0.0,27.374818531630126,0.6278406561380782,0.628946240379217,0.6278121389669441,0.6285666308842557,0.0,0.0,0.0,0.0,5.899149361983314e-07,3.4198317371487974,22.561064862313344,24.94187067724556,26.348297120986274,27.655143798241284,-3.0065754987737243,4.066666666666666,0.8746197071393957,0.4848096202463371,CAM,CAM_main,1,0
2026-04-01 04:05:00,27.798629016466236,24.786953,24.899999999999977,0.0,27.36590967452952,0.6278023558299105,0.6289073080296235,0.6277736388322378,0.6285278658304109,0.0,0.0,0.0,0.0,5.886903717730593e-07,3.4617547354937415,22.561064862313344,24.941094337415052,26.345482634004043,27.65177697698283,-3.011676016466236,4.083333333333333,0.8767267557075077,0.48098876891938774,CAM,CAM_main,1,0
2026-04-01 04:06:00,27.795194769541297,24.785938,24.899999999999977,0.0,27.36631172065023,0.6277640440741623,0.6288684074935291,0.6277351727328694,0.6284891344854012,0.0,0.0,0.0,0.0,5.869756500929735e-07,3.4310643911285297,22.561064862313344,24.940004983041945,26.34267309299588,27.64841345793735,-3.0092567695412953,4.1,0.8788171126619653,0.47715876025960857,CAM,CAM_main,1,0
2026-04-01 04:07:00,27.791748350624175,24.787944,24.899999999999977,0.0,27.358611777803446,0.6277257458022794,0.6288295399869234,0.6276967406107556,0.6284504370063306,0.0,0.0,0.0,0.0,5.850621588843317e-07,3.4650925825658305,22.561064862313344,24.938788610328743,26.33989551986997,27.64505308316268,-3.0038043506241756,4.116666666666666,0.8808907382053854,0.4733196671848436,CAM,CAM_main,1,0
2026-04-01 04:08:00,27.788149723297522,24.776647,24.899999999999977,0.0,27.353985134440393,0.6276874699065378,0.6287907067585663,0.6276583423931055,0.628411773434638,0.0,0.0,0.0,0.0,5.830509575779648e-07,3.473316710857034,22.561064862313344,24.93750972526118,26.33715554586786,27.641695691770394,-3.0115027232975216,4.133333333333334,0.8829475928589269,0.46947156278589086,CAM,CAM_main,1,0
2026-04-01 04:09:00,27.784689245012714,24.773616,24.899999999999977,0.0,27.350265133035464,0.6276492204664554,0.6287519084852916,0.6276199779889942,0.6283731437660812,0.0,0.0,0.0,0.0,5.809876341897782e-07,3.475392895818004,22.561064862313344,24.936197427131617,26.334450406156122,27.638341258064997,-3.011073245012714,4.15,0.8849876374630419,0.4656145203251113,CAM,CAM_main,1,0
2026-04-01 04:10:00,27.78119786073438,24.766092,24.899999999999977,0.0,27.3479778332416,0.627610999639157,0.6287131453977007,0.627581647297577,0.6283345479742867,0.0,0.0,0.0,0.0,5.788959944840688e-07,3.46576021994224,22.561064862313344,24.934866912326356,26.331775581748047,27.634989889367887,-3.01510586073438,4.166666666666667,0.8870108331782217,0.46174861323503386,CAM,CAM_main,1,0
2026-04-01 04:11:00,27.7777947913209,24.77298,24.899999999999977,0.0,27.34533786025264,0.6275728086745537,0.6286744174818426,0.6275433502214293,0.6282959860208035,0.0,0.0,0.0,0.0,5.767896940136645e-07,3.459655448546073,22.561064862313344,24.93352689879032,26.32912690195792,27.631641750718586,-3.0048147913209,4.183333333333334,0.8890171414857364,0.45787391511695674,CAM,CAM_main,1,0
2026-04-01 04:12:00,27.774231062091246,24.764188,24.899999999999977,0.0,27.334821795801076,0.6275346483436262,0.628635724611012,0.6275050866762173,0.6282574578600533,0.0,0.0,0.0,0.0,5.746770876937488e-07,3.515274130321359,22.561064862313344,24.932182721315655,26.32650099394266,27.628296999806196,-3.0100430620912455,4.2,0.8910065241883678,0.4539904997395468,CAM,CAM_main,1,0
2026-04-01 04:13:00,27.770611110685365,24.750915,24.899999999999977,0.0,27.333232827366544,0.6274965191430946,0.6285970666159858,0.6274668565939511,0.6282189634420257,0.0,0.0,0.0,0.0,5.725635261939804e-07,3.4990262665505725,22.561064862313344,24.930837797206834,26.323895237490206,27.62495575213802,-3.0196961106853664,4.216666666666667,0.8929789434111369,0.45009844103743507,CAM,CAM_main,1,0
2026-04-01 04:14:00,27.767163574112203,24.747865,24.899999999999977,0.0,27.32743570348606,0.6274584214025637,0.6285584433189676,0.6274286599214152,0.6281805027138527,0.0,0.0,0.0,0.0,5.704525491948264e-07,3.5178229650091453,22.561064862313344,24.929494387861496,26.321307609318524,27.621618070268198,-3.0192985741122023,4.233333333333333,0.8949343616020251,0.4461978131098087,CAM,CAM_main,1,0
2026-04-01 04:15:00,27.763676456865937,24.753912,24.899999999999977,0.0,27.331490912720824,0.6274203553446935,0.6285198545485802,0.6273904966163739,0.6281420756207823,0.0,0.0,0.0,0.0,5.683465510600037e-07,3.4574843531609076,22.561064862313344,24.92815402362345,26.31873653157288,27.618283968603635,-3.0097644568659376,4.25,0.8968727415326884,0.44228869021900125,CAM,CAM_main,1,0
2026-04-01 04:16:00,27.760489417784527,24.754134,24.899999999999977,0.0,27.32977104901471,0.6273823211209383,0.6284813001455339,0.6273523666434073,0.6281036821068051,0.0,0.0,0.0,0.0,5.662471735480952e-07,3.4457469501585365,22.561064862313344,24.926817754422416,26.316180751480033,27.614953425539454,-3.006355417784526,4.266666666666667,0.898794046299167,0.43837114678907746,CAM,CAM_main,1,0
2026-04-01 04:17:00,27.757074023713926,24.741809,24.899999999999977,0.0,27.328510409177625,0.6273443188337446,0.6284427799639267,0.6273142699703502,0.6280653221150754,0.0,0.0,0.0,0.0,5.641555481336128e-07,3.4285089162904114,22.561064862313344,24.925486304430365,26.31363925249582,27.6116263936878,-3.0152650237139262,4.283333333333333,0.9006982393225879,0.43444525740441714,CAM,CAM_main,1,0
2026-04-01 04:18:00,27.75391841126566,24.728942,24.899999999999977,0.0,27.33205391293893,0.6273063485508981,0.6284042938706378,0.6272762065656247,0.6280269955881986,0.0,0.0,0.0,0.0,5.620724511431595e-07,3.3749159866138143,22.561064862313344,24.92416017107439,26.3111111907167,27.60830280427166,-3.0249764112656585,4.3,0.9025852843498605,0.43051109680829525,CAM,CAM_main,1,0
2026-04-01 04:19:00,27.750536560047806,24.736143,24.899999999999977,0.0,27.318092984209386,0.6272684103150741,0.6283658417439875,0.6272381763964671,0.6279887024684351,0.0,0.0,0.0,0.0,5.599984061745812e-07,3.459548606707358,22.561064862313344,24.922839690404487,26.30859584991299,27.604982571318203,-3.0143935600478073,4.316666666666666,0.9044551454543679,0.4265687399014585,CAM,CAM_main,1,0
2026-04-01 04:20:00,27.74680375363073,24.733685,24.899999999999977,0.0,27.30985114663764,0.6272305041503975,0.6283274234722258,0.62720017942786,0.6279504426978467,0.0,0.0,0.0,0.0,5.579337535424914e-07,3.4956208559447077,22.561064862313344,24.921525081416917,26.306092609764505,27.60166560076277,-3.013118753630728,4.333333333333333,0.9063077870366498,0.4226182617406996,CAM,CAM_main,1,0
2026-04-01 04:21:00,27.7433339122544,24.730616,24.899999999999977,0.0,27.307530858941902,0.627192630067042,0.6282890389520784,0.6271622156219989,0.6279122162184043,0.0,0.0,0.0,0.0,5.558786984840884e-07,3.4864244264999797,22.561064862313344,24.920216476822134,26.30360092327328,27.598351805410402,-3.0127179122543986,4.35,0.9081431738250813,0.41865973753742813,CAM,CAM_main,1,0
2026-04-01 04:22:00,27.73990871972768,24.725134,24.899999999999977,0.0,27.308238815170853,0.6271547880645316,0.6282506880874478,0.6271242849381234,0.6278740229720655,0.0,0.0,0.0,0.0,5.538333453447531e-07,3.4533592364546166,22.561064862313344,24.918913944864585,26.301120300564094,27.59504111922371,-3.0147747197276793,4.366666666666666,0.9099612708765432,0.41469324265623914,CAM,CAM_main,1,0
2026-04-01 04:23:00,27.736592951876446,24.715756,24.899999999999977,0.0,27.305550086294886,0.6271169781341531,0.628212370788291,0.6270863873325784,0.6278358629008375,0.0,0.0,0.0,0.0,5.517977222960557e-07,3.4483429246524793,22.561064862313344,24.917617505100395,26.298650297214465,27.59173350639594,-3.020836951876447,4.383333333333334,0.9117620435770886,0.4107188526134772,CAM,CAM_main,1,0
2026-04-01 04:24:00,27.73314478807532,24.713828,24.899999999999977,0.0,27.30094559260226,0.6270792002607505,0.6281740869696708,0.6270485227590142,0.6277977359468204,0.0,0.0,0.0,0.0,5.497717995407668e-07,3.457593563784485,22.561064862313344,24.91632714001821,26.296190505891616,27.588428960224576,-3.0193167880753222,4.4,0.9135454576426009,0.4067366430758002,CAM,CAM_main,1,0
2026-04-01 04:25:00,27.729738373776968,24.717659,24.899999999999977,0.0,27.29825974324848,0.6270414544240798,0.6281358365509525,0.6270106911686574,0.6277596420522432,0.0,0.0,0.0,0.0,5.477555029391273e-07,3.4518290442279067,22.561064862313344,24.91504280373806,26.29374055040205,27.58512748653709,-3.0120793737769667,4.416666666666667,0.9153114791194471,0.40274668985873724,CAM,CAM_main,1,0
2026-04-01 04:26:00,27.7263279271545,24.710188,24.899999999999977,0.0,27.294339697413136,0.6270037405998423,0.6280976194551363,0.6269728925106105,0.6277215811594895,0.0,0.0,0.0,0.0,5.457487243714668e-07,3.4559058379309135,22.561064862313344,24.913764428627246,26.291300081447957,27.581829083397565,-3.0161399271545015,4.433333333333334,0.917060074385124,0.39874906892524625,CAM,CAM_main,1,0
2026-04-01 04:27:00,27.722988771117002,24.71302,24.899999999999977,0.0,27.296487673234537,0.6269660587604878,0.6280594356083002,0.6269351267321546,0.6276835532111195,0.0,0.0,0.0,0.0,5.437513297372631e-07,3.4120087830597186,22.561064862313344,24.912491930407896,26.288868773453146,27.57853373278857,-3.009968771117002,4.45,0.9187912101488983,0.3947438563842672,CAM,CAM_main,1,0
2026-04-01 04:28:00,27.719726252623616,24.706789,24.899999999999977,0.0,27.291507888089086,0.6269284088758378,0.6280212849391353,0.6268973937790293,0.627645558149884,0.0,0.0,0.0,0.0,5.417631652178467e-07,3.425746916276239,22.561064862313344,24.91122521215641,26.2864463219168,27.575241405608097,-3.0129372526236153,4.466666666666667,0.9205048534524404,0.3907311284892737,CAM,CAM_main,1,0
2026-04-01 04:29:00,27.716135967785988,24.700643,24.899999999999977,0.0,27.279723301928755,0.6268907909135808,0.6279831673785585,0.6268596935957009,0.6276075959187378,0.0,0.0,0.0,0.0,5.39784062244162e-07,3.491301326857865,22.561064862313344,24.909964167476573,26.284032441007128,27.571952070024793,-3.0154929677859883,4.483333333333333,0.9222009716704518,0.3867109616368206,CAM,CAM_main,1,0
2026-04-01 04:30:00,27.712534400231505,24.695089,24.899999999999977,0.0,27.275743702643695,0.6268532048396656,0.6279450828593885,0.6268220261255897,0.627569666460848,0.0,0.0,0.0,0.0,5.378138414878157e-07,3.49432558070248,22.561064862313344,24.908708683049326,26.281626861356983,27.56866569625754,-3.017445400231505,4.5,0.9238795325112867,0.38268343236508984,CAM,CAM_main,1,0
2026-04-01 04:31:00,27.709110855842653,24.693886,24.899999999999977,0.0,27.274671912728934,0.626815650618612,0.6279070313160788,0.6267843913112852,0.6275317697195998,0.0,0.0,0.0,0.0,5.358523160787549e-07,3.4755115449097502,22.561064862313344,24.907458640689015,26.27922932815926,27.565382258357374,-3.0152248558426535,4.516666666666667,0.9255405040175664,0.37864861735243305,CAM,CAM_main,1,0
2026-04-01 04:32:00,27.705612461654084,24.69258,24.899999999999977,0.0,27.266860791129886,0.6267781282137668,0.6278690126844905,0.6267467890947163,0.6274939056386023,0.0,0.0,0.0,0.0,5.338992942087376e-07,3.5100133641935827,22.561064862313344,24.906213919007655,26.27683959959461,27.562101736474347,-3.0130324616540847,4.533333333333333,0.9271838545667873,0.3746065934159122,CAM,CAM_main,1,0
2026-04-01 04:33:00,27.701949309765723,24.691711,24.899999999999977,0.0,27.258373709149737,0.6267406375875022,0.6278310269017073,0.626709219417312,0.6274560741616915,0.0,0.0,0.0,0.0,5.319545812284616e-07,3.5486048049278907,22.561064862313344,24.904974394755982,26.274457445575933,27.558824119760573,-3.0102383097657217,4.55,0.9288095528719241,0.3705574375098364,CAM,CAM_main,1,0
2026-04-01 04:34:00,27.69821064468306,24.676826,24.899999999999977,0.0,27.246718924516813,0.6267031787013829,0.627793073905875,0.6266716822201299,0.62741827523293,0.0,0.0,0.0,0.0,5.300179813306045e-07,3.611933761329965,22.561064862313344,24.90373994390012,26.27208264675926,27.55554940224539,-3.02138464468306,4.566666666666666,0.9304175679820246,0.3665012267242973,CAM,CAM_main,1,0
2026-04-01 04:35:00,27.69441243212276,24.679016,24.899999999999977,0.0,27.242109999757304,0.6266657515163038,0.6277551536360723,0.6266341774439691,0.6273805087966097,0.0,0.0,0.0,0.0,5.280892988923036e-07,3.618419458923654,22.561064862313344,24.902510442480775,26.269714993774357,27.552277570808485,-3.0153964321227598,4.583333333333333,0.9320078692827984,0.3624380382837017,CAM,CAM_main,1,0
2026-04-01 04:36:00,27.690931825184634,24.676777,25.0,0.0,27.245449640933543,0.6266292272431657,0.6277172660322076,0.6265967050294642,0.6273428166715392,0.0,0.0,0.0,0.0,3.8995669031198393e-07,3.563857474008728,22.660806841920703,24.912346917034824,26.267354306534685,27.549008596326075,-3.014154825184633,4.6,0.9335804264972017,0.3583679495453004,CAM,CAM_main,1,0
2026-04-01 04:37:00,27.687617706559365,24.678275,25.0,0.0,27.248352245091326,0.6265925344220984,0.6276794110546173,0.6265592649171655,0.6273051905209133,0.0,0.0,0.0,0.0,4.0112236031868627e-07,3.5141236917443166,22.660806841920703,24.919491808644125,26.265007409710904,27.54574243192684,-3.009342706559366,4.616666666666667,0.9351352096860117,0.3542910379977158,CAM,CAM_main,1,0
2026-04-01 04:38:00,27.68428907225905,24.671417,25.0,0.0,27.24521613780604,0.6265555800547349,0.6276415891675919,0.6265218570476052,0.6272675906538886,0.0,0.0,0.0,0.0,4.06640321119236e-07,3.5125834756240693,22.660806841920703,24.92302370396976,26.262737285459593,27.542479012243234,-3.0128720722590465,4.633333333333333,0.9366721892483976,0.35020738125946765,CAM,CAM_main,1,0
2026-04-01 04:39:00,27.680777165932113,24.658088,25.0,0.0,27.23697622207567,0.6265185564800635,0.6276038023797683,0.6264844813613791,0.6272300190293165,0.0,0.0,0.0,0.0,4.1022042908696635e-07,3.55040755085156,22.660806841920703,24.925316245684257,26.260631748117305,27.53921827915366,-3.022689165932114,4.65,0.9381913359224842,0.346117057077493,CAM,CAM_main,1,0
2026-04-01 04:40:00,27.67708872546524,24.670554,25.0,0.0,27.225291229994582,0.6264815082638577,0.6275660531239743,0.6264471377997984,0.6271924765120565,0.0,0.0,0.0,0.0,4.1272136906911174e-07,3.614379963765259,22.660806841920703,24.926918739482517,26.25870911130511,27.535960352432255,-3.00653472546524,4.666666666666667,0.9396926207859084,0.3420201433256686,CAM,CAM_main,1,0
2026-04-01 04:41:00,27.67335619247001,24.658146,25.100000000000023,0.0,27.220533209834855,0.6264453315964776,0.6275283426215739,0.626409826309174,0.6271550057012356,0.0,0.0,0.0,0.0,2.775849911450275e-07,3.622583861081239,22.76054872348095,24.939160398185038,26.256941099803953,27.5327057816055,-3.015210192470011,4.683333333333334,0.9411760152563706,0.3379167180033269,CAM,CAM_main,1,0
2026-04-01 04:42:00,27.669845089772593,24.650255,25.100000000000023,0.0,27.220339397319606,0.6264089590670348,0.6274906708836988,0.6263725468525174,0.6271175986089895,0.0,0.0,0.0,0.0,2.9201310863697595e-07,3.5960455396239013,22.76054872348095,24.948378174677202,26.255296885585494,27.529455543276754,-3.019590089772592,4.7,0.9426414910921784,0.3338068592337709,CAM,CAM_main,1,0
2026-04-01 04:43:00,27.666439729187687,24.646981,25.100000000000023,0.0,27.22197907345435,0.6263723032972444,0.6274530377428889,0.6263352994245169,0.6270802156140569,0.0,0.0,0.0,0.0,3.003896249255586e-07,3.555685245866698,22.76054872348095,24.953728960055685,26.25380635414706,27.526210783780925,-3.0194587291876864,4.716666666666667,0.9440890203927842,0.3296906452627873,CAM,CAM_main,1,0
2026-04-01 04:44:00,27.663211951422966,24.647071,25.100000000000023,0.0,27.226685880549212,0.6263355620933974,0.6274154443216471,0.6262980840596153,0.6270428588990515,0.0,0.0,0.0,0.0,3.065206629597918e-07,3.49220856699003,22.76054872348095,24.9576452628869,26.252531492275637,27.52297258104744,-3.0161409514229653,4.733333333333333,0.9455185755993167,0.32556815445715676,CAM,CAM_main,1,0
2026-04-01 04:45:00,27.660069922013406,24.633123,25.100000000000023,0.0,27.227950515126963,0.6262987832864312,0.6273778921532269,0.6262609008289464,0.6270055295047007,0.0,0.0,0.0,0.0,3.1132574141479487e-07,3.4569552550915432,22.76054872348095,24.960714713113475,26.251471138001875,27.519741960950284,-3.026946922013405,4.75,0.9469301294951056,0.3214394653031617,CAM,CAM_main,1,0
