,sim_T_s_in,obs_T1Ka,error_C,T1Ke_upper_air,T2A2_outer_interface,weather_T_a,weather_G_sol
2026-04-02 11:01:00,28.95441269806122,27.839807,1.1146056980612187,32.952781,30.08673,31.8,288.0
2026-04-02 11:02:00,28.973333758540946,27.850649,1.1226847585409452,32.663858,30.070935,31.9,288.0
2026-04-02 11:03:00,28.988781531078757,27.89003,1.098751531078758,33.008485,30.052306,31.9,288.0
2026-04-02 11:04:00,29.014713500808114,27.917727,1.0969865008081143,33.149583,30.054134,31.9,288.0
2026-04-02 11:05:00,29.039995595849916,27.943773,1.096222595849916,33.100424,30.078808,31.9,199.0
2026-04-02 11:06:00,29.05840253170294,27.936361,1.122041531702937,32.624381,30.09838,31.9,199.0
2026-04-02 11:07:00,29.064172610741537,27.919404,1.1447686107415365,32.254998,30.108884,31.9,206.0
2026-04-02 11:08:00,29.066886966242123,27.922911,1.1439759662421238,32.213589,30.129783,31.9,221.0
2026-04-02 11:09:00,29.074303210869346,27.933589,1.1407142108693442,32.231097,30.13978,31.9,221.0
2026-04-02 11:10:00,29.08544029999848,27.954373,1.131067299998481,32.382595,30.161953,31.9,712.0
2026-04-02 11:11:00,29.10078289454742,28.008195,1.092587894547421,32.431152,30.177928,32.0,712.0
2026-04-02 11:12:00,29.117603728640233,28.049965,1.0676387286402331,32.691914,30.195585,32.1,775.0
2026-04-02 11:13:00,29.14138216931036,28.089038,1.0523441693103628,33.098496,30.225443,32.1,779.0
2026-04-02 11:14:00,29.17233959658438,28.169354,1.0029855965843808,33.450998,30.272382,32.2,779.0
2026-04-02 11:15:00,29.205776869024817,28.237854,0.9679228690248181,33.629667,30.307668,32.2,779.0
2026-04-02 11:16:00,29.23605614877596,28.288063,0.9479931487759572,33.54143,30.335135,32.3,791.0
2026-04-02 11:17:00,29.260241672903703,28.304251,0.9559906729037024,33.586367,30.349354,32.3,791.0
2026-04-02 11:18:00,29.284411426748193,28.356379,0.9280324267481923,33.645099,30.382811,32.3,777.0
2026-04-02 11:19:00,29.30918618273074,28.406869,0.9023171827307408,33.800797,30.418503,32.2,754.0
2026-04-02 11:20:00,29.33601057521446,28.479109,0.856901575214458,33.900117,30.475668,32.2,745.0
2026-04-02 11:21:00,29.361702256497836,28.513851,0.8478512564978367,33.840902,30.51393,32.2,745.0
2026-04-02 11:22:00,29.382155380718245,28.542202,0.8399533807182458,33.592532,30.51597,32.2,772.0
2026-04-02 11:23:00,29.395327765217758,28.562924,0.8324037652177587,33.332163,30.503738,32.2,788.0
2026-04-02 11:24:00,29.405767637199517,28.564597,0.841170637199518,33.394014,30.516811,32.3,796.0
2026-04-02 11:25:00,29.41818360398446,28.573748,0.8444356039844614,32.998006,30.496411,32.3,773.0
2026-04-02 11:26:00,29.423356002283867,28.625299,0.7980570022838691,33.044993,30.457158,32.3,731.0
2026-04-02 11:27:00,29.43565442326775,28.63201,0.8036444232677482,33.314663,30.486349,32.4,624.0
2026-04-02 11:28:00,29.45604888911612,28.685415,0.7706338891161195,33.569882,30.536124,32.4,624.0
2026-04-02 11:29:00,29.479133158343075,28.742498,0.7366351583430735,33.572477,30.596952,32.4,745.0
2026-04-02 11:30:00,29.49766229021742,28.748221,0.749441290217419,33.409995,30.651778,32.6,745.0
2026-04-02 11:31:00,29.512226362868375,28.78682,0.7254063628683767,33.51707,30.706468,32.6,761.0
2026-04-02 11:32:00,29.528689485417715,28.801201,0.7274884854177159,33.315827,30.659455,32.7,775.0
2026-04-02 11:33:00,29.542222620496148,28.797077,0.745145620496146,33.647399,30.639109,32.7,721.0
2026-04-02 11:34:00,29.5642732040929,28.860635,0.7036382040929006,33.675892,30.684917,32.7,721.0
2026-04-02 11:35:00,29.582517736972193,28.87489,0.7076277369721922,33.482106,30.69007,32.7,721.0
2026-04-02 11:36:00,29.598099248908795,28.905996,0.692103248908797,33.909535,30.714631,32.7,721.0
2026-04-02 11:37:00,29.623460706046217,28.903826,0.719634706046218,33.88679,30.716431,32.7,759.0
2026-04-02 11:38:00,29.644651490468107,28.954916,0.6897354904681059,33.993447,30.74296,32.8,758.0
2026-04-02 11:39:00,29.66681353500968,28.990454,0.6763595350096807,34.040251,30.794329,32.8,758.0
2026-04-02 11:40:00,29.689371748431086,29.024015,0.6653567484310869,34.267794,30.849202,32.8,687.0
2026-04-02 11:41:00,29.71284350579191,29.04869,0.6641535057919086,33.932399,30.868137,32.8,763.0
2026-04-02 11:42:00,29.72656179762737,29.067065,0.6594967976273693,33.976076,30.914089,32.8,752.0
2026-04-02 11:43:00,29.741901095054686,29.078085,0.6638160950546848,33.748474,30.944032,32.7,780.0
2026-04-02 11:44:00,29.754550386277742,29.104699,0.6498513862777422,34.045326,30.97252,32.7,793.0
2026-04-02 11:45:00,29.774219128107802,29.105446,0.6687731281078015,33.847312,30.984473,32.7,796.0
2026-04-02 11:46:00,29.786939886123662,29.149839,0.6371008861236618,33.771874,31.001506,32.6,796.0
2026-04-02 11:47:00,29.798289406980075,29.173817,0.6244724069800753,33.595571,31.021562,32.6,801.0
2026-04-02 11:48:00,29.805680629490837,29.178017,0.6276636294908364,33.343931,31.05053,32.5,802.0
2026-04-02 11:49:00,29.811326301243696,29.164929,0.6463973012436952,33.499087,31.096585,32.5,786.0
2026-04-02 11:50:00,29.825547989555844,29.192735,0.6328129895558448,33.793767,31.129407,32.5,786.0
2026-04-02 11:51:00,29.850711000307058,29.276918,0.5737930003070595,34.639684,31.179737,32.6,824.0
2026-04-02 11:52:00,29.890952770948502,29.351421,0.5395317709485035,34.845222,31.246301,32.7,824.0
2026-04-02 11:53:00,29.92263277941902,29.361449,0.561183779419018,34.473722,31.268834,32.8,856.0
2026-04-02 11:54:00,29.940632406350005,29.368422,0.5722104063500062,34.457115,31.260004,32.8,833.0
2026-04-02 11:55:00,29.960393602841066,29.40213,0.5582636028410661,34.58507,31.284028,32.9,831.0
2026-04-02 11:56:00,29.98378774222192,29.419154,0.5646337422219219,34.751263,31.297556,32.9,824.0
2026-04-02 11:57:00,30.00777762540264,29.430283,0.5774946254026396,34.595485,31.30848,33.0,534.0
2026-04-02 11:58:00,30.023575657499862,29.437975,0.5856006574998602,34.219058,31.319344,32.9,534.0
2026-04-02 11:59:00,30.032676241171714,29.426952,0.6057242411717141,34.281255,31.302022,32.9,309.0
2026-04-02 12:00:00,30.046189991873348,29.432517,0.6136729918733472,34.152798,31.287201,32.9,376.0
2026-04-02 12:01:00,30.056454648944225,29.414065,0.6423896489442242,33.9549,31.280429,32.9,376.0
2026-04-02 12:02:00,30.06597512213324,29.449648,0.6163271221332387,34.207812,31.259315,32.9,376.0
2026-04-02 12:03:00,30.083069049026733,29.46435,0.6187190490267334,34.163452,31.261029,32.8,376.0
2026-04-02 12:04:00,30.09655210891367,29.472292,0.6242601089136706,33.999613,31.255382,32.8,761.0
2026-04-02 12:05:00,30.104647843631597,29.460955,0.6436928436315981,33.663506,31.188116,32.7,751.0
2026-04-02 12:06:00,30.110193419544373,29.458483,0.6517104195443721,34.044183,31.182177,32.7,775.0
2026-04-02 12:07:00,30.12982820726802,29.522964,0.6068642072680177,34.382543,31.20308,32.7,775.0
2026-04-02 12:08:00,30.151731730221115,29.503186,0.648545730221116,34.061707,31.222819,32.7,763.0
2026-04-02 12:09:00,30.163938358101177,29.530818,0.6331203581011771,34.243573,31.258535,32.8,740.0
2026-04-02 12:10:00,30.18379577605458,29.560016,0.6237797760545796,34.574646,31.292699,32.8,763.0
2026-04-02 12:11:00,30.206422584894256,29.577083,0.6293395848942573,34.189024,31.260457,32.8,763.0
2026-04-02 12:12:00,30.217686567329224,29.569332,0.6483545673292248,34.281231,31.225421,32.8,789.0
2026-04-02 12:13:00,30.23818873602653,29.647925,0.5902637360265288,35.04812,31.266029,32.8,789.0
2026-04-02 12:14:00,30.27274240315637,29.671617,0.6011254031563702,34.881808,31.294258,32.9,761.0
2026-04-02 12:15:00,30.296422616011114,29.691626,0.6047966160111145,35.047959,31.326883,32.9,772.0
2026-04-02 12:16:00,30.320802424385533,29.715947,0.6048554243855335,34.848682,31.350507,33.0,772.0
2026-04-02 12:17:00,30.33559923353556,29.711429,0.6241702335355619,34.396406,31.291813,33.0,772.0
2026-04-02 12:18:00,30.34385121798789,29.738534,0.6053172179878885,34.676669,31.300575,33.1,784.0
2026-04-02 12:19:00,30.363085334668995,29.744532,0.6185533346689951,34.750978,31.290825,33.1,789.0
2026-04-02 12:20:00,30.38191095847975,29.760313,0.6215979584797502,34.684406,31.299919,33.2,789.0
2026-04-02 12:21:00,30.393706268241658,29.764036,0.6296702682416573,33.979566,31.322938,33.2,789.0
2026-04-02 12:22:00,30.391000181568245,29.736689,0.6543111815682465,33.897205,31.303315,33.3,817.0
2026-04-02 12:23:00,30.395873737808017,29.741529,0.6543447378080174,34.150626,31.272517,33.3,805.0
2026-04-02 12:24:00,30.410476827817376,29.746357,0.6641198278173768,34.310236,31.272699,33.3,805.0
2026-04-02 12:25:00,30.42939473861469,29.796691,0.6327037386146905,34.67696,31.266658,33.3,793.0
2026-04-02 12:26:00,30.452918419334594,29.803256,0.649662419334593,34.530804,31.307485,33.3,793.0
2026-04-02 12:27:00,30.470912742908922,29.849066,0.6218467429089216,34.851135,31.358134,33.3,793.0
2026-04-02 12:28:00,30.495194799448598,29.849937,0.6452577994485971,34.842861,31.385882,33.4,352.0
2026-04-02 12:29:00,30.51543444059871,29.844844,0.670590440598712,34.824537,31.41154,33.3,410.0
2026-04-02 12:30:00,30.53299423581035,29.862632,0.670362235810348,34.686374,31.422792,33.2,443.0
2026-04-02 12:31:00,30.546283677176234,29.884605,0.6616786771762335,34.542759,31.429853,33.2,772.0
2026-04-02 12:32:00,30.558411787551904,29.895585,0.6628267875519036,34.653809,31.444239,33.1,772.0
2026-04-02 12:33:00,30.572119003770126,29.871298,0.7008210037701268,34.262936,31.459005,33.1,341.0
2026-04-02 12:34:00,30.576979735723683,29.857795,0.7191847357236831,34.211759,31.47481,32.9,341.0
2026-04-02 12:35:00,30.587210702436607,29.847941,0.7392697024366086,34.593348,31.502377,32.9,341.0
2026-04-02 12:36:00,30.60745015494456,29.897022,0.7104281549445588,34.643582,31.530398,32.9,301.0
2026-04-02 12:37:00,30.623024225525967,29.872561,0.7504632255259658,34.259392,31.504895,32.8,279.0
2026-04-02 12:38:00,30.628064893801536,29.832009,0.7960558938015367,34.066937,31.492446,32.8,271.0
2026-04-02 12:39:00,30.631010055376805,29.805753,0.8252570553768059,33.777977,31.461951,32.8,267.0
2026-04-02 12:40:00,30.630608712751382,29.768409,0.8621997127513836,33.641486,31.440696,32.8,265.0
2026-04-02 12:41:00,30.63119962830541,29.743996,0.8872036283054108,33.521981,31.424388,32.8,265.0
2026-04-02 12:42:00,30.631634740993718,29.710656,0.9209787409937178,33.342763,31.425619,32.7,260.0
2026-04-02 12:43:00,30.6313369263886,29.666506,0.9648309263886006,33.342019,31.43056,32.7,230.0
2026-04-02 12:44:00,30.637474746412977,29.726758,0.9107167464129766,33.837219,31.434206,32.7,230.0
2026-04-02 12:45:00,30.65601791236861,29.712912,0.9431059123686119,33.966613,31.429343,32.7,209.0
2026-04-02 12:46:00,30.674304061584905,29.722728,0.9515760615849054,34.219941,31.442351,32.7,204.0
2026-04-02 12:47:00,30.693362016177844,29.729532,0.9638300161778446,33.958693,31.430505,32.7,204.0
2026-04-02 12:48:00,30.70285915743972,29.736201,0.9666581574397171,33.869043,31.434494,32.6,197.0
2026-04-02 12:49:00,30.711201250960528,29.728357,0.9828442509605289,33.750057,31.427078,32.6,197.0
2026-04-02 12:50:00,30.717487370318963,29.696637,1.0208503703189642,33.595601,31.421604,32.6,200.0
2026-04-02 12:51:00,30.722717934262107,29.682923,1.0397949342621082,33.650117,31.407753,32.6,211.0
2026-04-02 12:52:00,30.731800071760063,29.657818,1.0739820717600637,33.71433,31.411927,32.6,213.0
2026-04-02 12:53:00,30.742980383923737,29.669427,1.0735533839237377,33.784915,31.402115,32.5,213.0
2026-04-02 12:54:00,30.75416357396881,29.647954,1.1062095739688118,33.620769,31.400656,32.5,225.0
2026-04-02 12:55:00,30.760970283656036,29.633849,1.1271212836560345,33.578804,31.394271,32.5,225.0
2026-04-02 12:56:00,30.768267570964326,29.624342,1.1439255709643277,33.544623,31.394637,32.5,237.0
2026-04-02 12:57:00,30.776151648147106,29.633299,1.1428526481471053,33.584892,31.382602,32.5,248.0
2026-04-02 12:58:00,30.784003850872978,29.623536,1.1604678508729762,33.315217,31.358662,32.4,260.0
2026-04-02 12:59:00,30.78719009823999,29.626495,1.1606950982399908,33.449749,31.348471,32.4,260.0
2026-04-02 13:00:00,30.795474192730296,29.632078,1.1633961927302963,33.347073,31.318469,32.4,334.0
2026-04-02 13:01:00,30.801728728421836,29.611666,1.190062728421836,33.403853,31.281033,32.4,334.0
2026-04-02 13:02:00,30.809653204308347,29.600733,1.2089202043083453,33.299589,31.253226,32.4,290.0
2026-04-02 13:03:00,30.81590684704895,29.60844,1.2074668470489485,33.387137,31.244503,32.4,290.0
2026-04-02 13:04:00,30.824462664217833,29.584845,1.2396176642178318,33.278721,31.214502,32.4,268.0
2026-04-02 13:05:00,30.831376943234375,29.580998,1.2503789432343737,33.44286,31.204691,32.4,265.0
2026-04-02 13:06:00,30.84305041329111,29.591128,1.2519224132911084,33.499176,31.189717,32.4,258.0
2026-04-02 13:07:00,30.85446010222614,29.593195,1.2612651022261403,33.491853,31.175606,32.4,258.0
2026-04-02 13:08:00,30.864723357810703,29.584219,1.2805043578107025,33.50236,31.192253,32.4,260.0
2026-04-02 13:09:00,30.875012081540888,29.584873,1.290139081540886,33.527265,31.168507,32.4,262.0
2026-04-02 13:10:00,30.885049969415547,29.562425,1.3226249694155463,33.455247,31.16762,32.4,262.0
2026-04-02 13:11:00,30.893029637340874,29.574524,1.3185056373408734,33.431604,31.161915,32.4,253.0
2026-04-02 13:12:00,30.90146227147102,29.567725,1.3337372714710192,33.493935,31.121661,32.4,248.0
2026-04-02 13:13:00,30.912528248804904,29.579923,1.332605248804903,33.655036,31.097779,32.4,253.0
2026-04-02 13:14:00,30.92388802274121,29.579831,1.344057022741211,33.263655,31.089999,32.4,253.0
2026-04-02 13:15:00,30.924852457130612,29.557052,1.3678004571306133,33.184422,31.060071,32.4,285.0
2026-04-02 13:16:00,30.927327392618224,29.530227,1.3971003926182242,33.123126,31.027076,32.4,295.0
2026-04-02 13:17:00,30.933818716965675,29.535451,1.3983677169656765,33.651687,30.992246,32.4,301.0
2026-04-02 13:18:00,30.952802073883163,29.599044,1.3537580738831636,33.704968,30.975587,32.4,297.0
2026-04-02 13:19:00,30.96999256303377,29.645137,1.324855563033772,34.073616,30.984467,32.4,294.0
2026-04-02 13:20:00,30.99133155037066,29.655183,1.336148550370659,33.91895,30.979036,32.4,299.0
2026-04-02 13:21:00,31.00351477792009,29.622972,1.3805427779200876,33.761974,30.989902,32.4,299.0
2026-04-02 13:22:00,31.011391439198633,29.579517,1.4318744391986336,33.645708,31.000987,32.5,272.0
2026-04-02 13:23:00,31.0171346206169,29.563716,1.453418620616901,33.48628,31.015112,32.6,272.0
2026-04-02 13:24:00,31.02063764603696,29.548527,1.4721106460369597,33.412338,30.991746,32.6,258.0
2026-04-02 13:25:00,31.024563379839833,29.545666,1.4788973798398324,33.376535,31.008575,32.6,257.0
2026-04-02 13:26:00,31.028576177811203,29.546346,1.4822301778112035,33.253632,30.987727,32.7,258.0
2026-04-02 13:27:00,31.030321979386656,29.577259,1.4530629793866545,33.123534,30.931687,32.7,258.0
2026-04-02 13:28:00,31.030379349836267,29.5458,1.4845793498362667,32.983446,30.915012,32.7,253.0
2026-04-02 13:29:00,31.030721863642214,29.537616,1.4931058636422136,33.140333,30.88895,32.7,246.0
2026-04-02 13:30:00,31.037134003987035,29.541713,1.4954210039870333,33.212624,30.876885,32.6,241.0
2026-04-02 13:34:00,31.051530120089808,29.508845,1.542685120089807,32.871288,30.790737,32.5,265.0
2026-04-02 13:35:00,31.05235635191582,29.518548,1.5338083519158197,32.928352,30.778665,32.5,301.0
2026-04-02 13:36:00,31.056066035453455,29.529004,1.5270620354534543,33.087573,30.748001,32.4,301.0
2026-04-02 13:37:00,31.064203628649807,29.53719,1.527013628649808,33.256638,30.752077,32.4,345.0
2026-04-02 13:38:00,31.075416705972486,29.549639,1.5257777059724873,33.307491,30.741316,32.4,529.0
2026-04-02 13:39:00,31.085902175980777,29.569029,1.516873175980777,33.319947,30.721881,32.4,529.0
2026-04-02 13:40:00,31.0955678642174,29.63348,1.462087864217402,33.726001,30.733154,32.4,529.0
2026-04-02 13:41:00,31.113838709924096,29.677913,1.4359257099240956,33.530727,30.753419,32.4,642.0
2026-04-02 13:42:00,31.124074222606737,29.673291,1.4507832226067379,33.57646,30.716644,32.4,647.0
2026-04-02 13:43:00,31.134354624436128,29.704652,1.4297026244361284,33.714545,30.724585,32.6,656.0
2026-04-02 13:44:00,31.147777402977624,29.716608,1.4311694029776234,33.93164,30.726871,32.6,656.0
2026-04-02 13:45:00,31.164870271688415,29.726034,1.438836271688416,33.932795,30.758417,32.7,656.0
2026-04-02 13:46:00,31.17917413850165,29.747278,1.4318961385016493,33.823349,30.787366,32.7,643.0
2026-04-02 13:47:00,31.18915246128438,29.760882,1.4282704612843808,33.943489,30.803155,32.8,643.0
2026-04-02 13:48:00,31.20177700047458,29.770029,1.4317480004745775,33.874605,30.793102,32.8,571.0
2026-04-02 13:49:00,31.21153277508506,29.779764,1.431768775085061,33.553274,30.775345,32.9,571.0
2026-04-02 13:50:00,31.21333719411149,29.797129,1.416208194111487,33.674905,30.746449,32.9,496.0
2026-04-02 13:51:00,31.220486311198897,29.816536,1.4039503111988978,33.900574,30.74558,33.0,613.0
2026-04-02 13:53:00,31.240435667619977,29.844353,1.3960826676199751,33.542358,30.749424,33.0,285.0
2026-04-02 13:54:00,31.24290985704539,29.807354,1.4355558570453901,33.467047,30.71696,32.9,265.0
2026-04-02 13:55:00,31.245362946403816,29.807758,1.437604946403816,33.510467,30.716643,32.9,265.0
2026-04-02 13:56:00,31.25002949438226,29.78342,1.4666094943822614,33.104934,30.712728,32.8,243.0
2026-04-02 13:57:00,31.24552491463396,29.757256,1.4882689146339594,33.110213,30.690855,32.8,243.0
2026-04-02 13:58:00,31.244311817943583,29.75819,1.4861218179435838,33.215517,30.688373,32.7,218.0
2026-04-02 13:59:00,31.247690593486766,29.750597,1.4970935934867668,32.929824,30.675968,32.6,204.0
2026-04-02 14:00:00,31.244603144218843,29.739122,1.5054811442188445,33.029873,30.659579,32.6,170.0
2026-04-02 14:01:00,31.24566185749876,29.706,1.5396618574987606,32.741344,30.633938,32.4,162.0
2026-04-02 14:02:00,31.24081340006552,29.653945,1.5868684000655193,32.667455,30.632846,32.4,109.0
2026-04-02 14:03:00,31.23646088801894,29.645098,1.5913628880189385,32.596802,30.618165,32.3,95.0
2026-04-02 14:04:00,31.232734020619375,29.62762,1.605114020619375,32.455011,30.597422,32.3,84.0
2026-04-02 14:05:00,31.227415248590773,29.613898,1.6135172485907745,32.39941,30.56103,32.2,77.0
2026-04-02 14:06:00,31.22295474334078,29.572761,1.650193743340779,32.382662,30.545918,32.1,77.0
2026-04-02 14:07:00,31.22001882138852,29.532843,1.6871758213885215,32.382248,30.519748,32.1,58.0
2026-04-02 14:08:00,31.218351732005715,29.487236,1.7311157320057156,32.367459,30.462849,31.9,49.0
2026-04-02 14:09:00,31.217161376457966,29.46442,1.7527413764579656,32.361198,30.420187,31.8,44.0
2026-04-02 14:10:00,31.216478059643805,29.449081,1.7673970596438053,32.326887,30.361522,31.7,44.0
2026-04-02 14:11:00,31.21552580761903,29.437832,1.7776938076190305,32.297114,30.292652,31.5,32.0
2026-04-02 14:12:00,31.214518622170658,29.413751,1.8007676221706568,32.27035,30.192657,31.2,30.0
2026-04-02 14:13:00,31.21357007487603,29.436773,1.7767970748760327,32.220919,30.088884,30.8,30.0
2026-04-02 14:14:00,31.212113969222514,29.399086,1.8130279692225137,32.171876,29.997666,30.4,30.0
2026-04-02 14:15:00,31.210295207056106,29.378582,1.8317132070561044,32.118434,29.888181,30.1,30.0
2026-04-02 14:16:00,31.208098214512233,29.379303,1.8287952145122333,32.04446,29.797057,29.7,30.0
2026-04-02 14:17:00,31.205134344538067,29.359391,1.845743344538068,31.998476,29.72448,29.4,32.0
2026-04-02 14:18:00,31.20226513803476,29.353905,1.84836013803476,31.950842,29.669342,28.9,32.0
2026-04-02 14:19:00,31.19937956270587,29.355495,1.8438845627058704,31.894222,29.612565,28.6,32.0
2026-04-02 14:20:00,31.196155366987284,29.362035,1.8341203669872854,31.816641,29.552151,28.3,32.0
2026-04-02 14:21:00,31.19216898374708,29.346537,1.8456319837470794,31.767719,29.492726,28.1,32.0
2026-04-02 14:22:00,31.188315599538328,29.338424,1.8498915995383278,31.735787,29.451998,27.8,33.0
2026-04-02 14:23:00,31.184925521909747,29.330413,1.8545125219097471,31.698915,29.381243,27.6,33.0
2026-04-02 14:24:00,31.181661339060042,29.336461,1.8452003390600424,31.668277,29.327131,27.4,33.0
2026-04-02 14:25:00,31.1785671820478,29.342072,1.8364951820477984,31.626887,29.273124,27.3,35.0
2026-04-02 14:26:00,31.175321732674036,29.35381,1.8215117326740362,31.594359,29.224959,27.2,35.0
2026-04-02 14:27:00,31.172126732710637,29.346918,1.8252087327106388,31.53407,29.167161,27.1,35.0
2026-04-02 14:28:00,31.168302674363872,29.347442,1.8208606743638711,31.491036,29.146082,26.9,37.0
2026-04-02 14:29:00,31.164421505201403,29.348066,1.816355505201404,31.453145,29.121716,26.9,37.0
2026-04-02 14:30:00,31.160627993898856,29.356201,1.8044269938988577,31.424811,29.083244,26.9,35.0
2026-04-02 14:31:00,31.157010990232152,29.329857,1.8271539902321514,31.345097,29.078575,26.8,35.0
2026-04-02 14:32:00,31.15228008345116,29.318648,1.8336320834511604,31.310752,29.063628,26.8,33.0
2026-04-02 14:33:00,31.147790402955025,29.318892,1.8288984029550228,31.253442,29.040744,26.8,33.0
2026-04-02 14:34:00,31.142943061652375,29.296684,1.8462590616523755,31.213389,28.992794,26.8,33.0
2026-04-02 14:35:00,31.138161492462473,29.282697,1.855464492462474,31.177184,28.944275,26.7,37.0
2026-04-02 14:36:00,31.13350194095358,29.275588,1.8579139409535799,31.148531,28.919382,26.7,40.0
2026-04-02 14:37:00,31.12905294918062,29.27064,1.858412949180618,31.125705,28.919779,26.5,42.0
2026-04-02 14:38:00,31.124838569031283,29.256275,1.8685635690312843,31.090495,28.899625,26.4,44.0
2026-04-02 14:39:00,31.12045920051645,29.289076,1.8313832005164485,31.059943,28.885245,26.3,44.0
2026-04-02 14:40:00,31.116066107603274,29.257912,1.8581541076032728,31.045344,28.866805,26.3,44.0
2026-04-02 14:41:00,31.112016053327068,29.248034,1.8639820533270672,31.006814,28.84807,26.3,44.0
2026-04-02 14:42:00,31.10764388800453,29.247967,1.8596768880045325,31.007665,28.850143,26.4,51.0
2026-04-02 14:43:00,31.10394873873321,29.26097,1.8429787387332084,30.997252,28.846687,26.4,53.0
2026-04-02 14:44:00,31.100444709400108,29.242334,1.8581107094001084,30.965344,28.841301,26.4,51.0
2026-04-02 14:45:00,31.096511154731104,29.251484,1.8450271547311026,30.941908,28.832901,26.4,51.0
2026-04-02 14:46:00,31.092502611925568,29.26242,1.8300826119255689,30.932184,28.818823,26.4,51.0
2026-04-02 14:47:00,31.08877278705262,29.248826,1.839946787052618,30.910583,28.802687,26.4,51.0
2026-04-02 14:48:00,31.08494729691614,29.262812,1.8221352969161408,30.910785,28.788022,26.4,51.0
2026-04-02 14:49:00,31.081529042511875,29.258332,1.8231970425118753,30.891631,28.758029,26.4,51.0
2026-04-02 14:50:00,31.077905202341356,29.232672,1.8452332023413547,30.849725,28.748033,26.4,53.0
2026-04-02 14:51:00,31.07359470244114,29.259973,1.813621702441143,30.847164,28.73953,26.4,54.0
2026-04-02 14:52:00,31.06975288519743,29.264751,1.8050018851974308,30.837942,28.721978,26.4,56.0
2026-04-02 14:53:00,31.066062723928326,29.224803,1.8412597239283244,30.811588,28.696289,26.4,56.0
2026-04-02 14:54:00,31.062029437108606,29.259879,1.8021504371086046,30.814725,28.671323,26.3,56.0
2026-04-02 14:55:00,31.05844130520768,29.250686,1.807755305207678,30.801417,28.631383,26.3,56.0
2026-04-02 14:56:00,31.05474898969908,29.243464,1.8112849896990788,30.765989,28.581546,26.2,54.0
2026-04-02 14:57:00,31.050417092747693,29.230762,1.8196550927476949,30.744817,28.546624,26.2,53.0
2026-04-02 14:58:00,31.046002242897146,29.255211,1.7907912428971464,30.741243,28.492133,26.1,54.0
2026-04-02 14:59:00,31.04195593452522,29.24436,1.7975959345252193,30.738666,28.456516,26.1,53.0
2026-04-02 15:00:00,31.03812052135413,29.24578,1.7923405213541308,30.710489,28.44187,26.0,53.0
2026-04-02 15:01:00,31.03378671765688,29.253481,1.78030571765688,30.694321,28.424744,26.0,51.0
2026-04-02 15:02:00,31.029364739151333,29.246491,1.7828737391513343,30.665544,28.409994,25.9,47.0
2026-04-02 15:03:00,31.024600714882467,29.256135,1.768465714882467,30.650168,28.397624,25.9,43.0
2026-04-02 15:04:00,31.019880728050737,29.227208,1.7926727280507357,30.634356,28.385395,25.9,37.0
2026-04-02 15:05:00,31.01518981179578,29.236312,1.7788778117957769,30.640696,28.38215,26.0,35.0
2026-04-02 15:06:00,31.010971173477742,29.240979,1.7699921734777426,30.607728,28.375848,26.0,33.0
2026-04-02 15:07:00,31.00613356376283,29.217674,1.7884595637628316,30.592255,28.369687,26.0,33.0
2026-04-02 15:08:00,31.001251604847937,29.23076,1.7704916048479369,30.581461,28.360419,26.1,30.0
2026-04-02 15:09:00,30.996478916816216,29.219166,1.7773129168162143,30.569883,28.335761,26.1,30.0
2026-04-02 15:10:00,30.99173006787828,29.212157,1.7795730678782782,30.563112,28.330618,26.1,25.0
2026-04-02 15:11:00,30.987084142800995,29.239514,1.7475701428009955,30.549592,28.343,26.1,23.0
2026-04-02 15:12:00,30.982330661551146,29.20158,1.7807506615511457,30.53098,28.338164,26.2,21.0
2026-04-02 15:13:00,30.977364724951315,29.215815,1.7615497249513155,30.513532,28.322198,26.2,19.0
2026-04-02 15:14:00,30.972282278730177,29.216133,1.7561492787301773,30.503523,28.322321,26.2,16.0
2026-04-02 15:15:00,30.967293786757125,29.229383,1.7379107867571264,30.49817,28.314923,26.3,16.0
2026-04-02 15:16:00,30.962452210972288,29.233461,1.7289912109722891,30.479985,28.307178,26.3,16.0
2026-04-02 15:17:00,30.95738936470798,29.215545,1.7418443647079798,30.468975,28.308235,26.3,8.0
2026-04-02 15:18:00,30.952334425691333,29.210551,1.7417834256913345,30.46238,28.294794,26.3,7.0
2026-04-02 15:19:00,30.94737325708985,29.234246,1.7131272570898517,30.434186,28.278863,26.3,5.0
2026-04-02 15:20:00,30.941981847700845,29.201424,1.7405578477008454,30.447756,28.263499,26.3,5.0
2026-04-02 15:21:00,30.937249502408747,29.202206,1.7350435024087467,30.430638,28.254102,26.3,5.0
2026-04-02 15:22:00,30.93226084253223,29.195875,1.7363858425322292,30.421331,28.247397,26.3,5.0
2026-04-02 15:23:00,30.927214296351735,29.191629,1.7355852963517364,30.398273,28.23597,26.3,5.0
2026-04-02 15:24:00,30.921844468971358,29.189978,1.7318664689713579,30.392722,28.231448,26.3,6.0
2026-04-02 15:25:00,30.91664408442915,29.188258,1.7283860844291503,30.376775,28.226867,26.3,7.0
2026-04-02 15:26:00,30.911321980059597,29.181724,1.729597980059598,30.367724,28.220352,26.3,7.0
2026-04-02 15:27:00,30.906042119465894,29.174875,1.7311671194658942,30.351703,28.20098,26.3,7.0
