datetime,model_theta_top,model_theta_mid,model_theta_bot,model_theta_mean,rika_corrected_theta_2cm,rika_raw_theta_2cm,rika_corrected_theta_7cm,rika_raw_theta_7cm
2026-03-31 12:16:00,0.525649179071735,0.5013228217850209,0.4634784789400542,0.49905493166366416,0.5480999999999999,0.7829999999999999,0.4647941666666666,0.6639916666666668
2026-03-31 12:17:00,0.5243733418490694,0.5014563769424402,0.46351042485462146,0.4989193081162496,0.5480999999999999,0.7829999999999999,0.4627174999999999,0.661025
2026-03-31 12:18:00,0.523079056951456,0.5015779099240908,0.46354708271285594,0.4987776693076614,0.5480883333333333,0.7829833333333333,0.4626999999999999,0.6609999999999999
2026-03-31 12:19:00,0.5209754941765592,0.5016878689640346,0.4635885484358265,0.4986068538089855,0.5466999999999999,0.7809999999999999,0.46339416666666666,0.6619916666666668
2026-03-31 12:20:00,0.5204616583997042,0.5017867039215674,0.46363488874721703,0.49846262020370957,0.5467058333333332,0.7810083333333333,0.4634,0.662
2026-03-31 12:21:00,0.5206388493565566,0.5018748649783662,0.4636861452113357,0.4983526808101095,0.5474,0.782,0.4634,0.662
2026-03-31 12:22:00,0.52104922024427,0.5019527988293639,0.4637423377789632,0.49828004907291423,0.5473941666666666,0.7819916666666666,0.4634,0.662
2026-03-31 12:23:00,0.5197956829813175,0.5020209415835836,0.46380346784025256,0.4981753884550013,0.5466941666666665,0.7809916666666665,0.46270583333333326,0.6610083333333332
2026-03-31 12:24:00,0.5186691116672346,0.5020797093835133,0.4638695208155909,0.4980506184362435,0.5459999999999999,0.78,0.4626999999999999,0.6609999999999999
2026-03-31 12:25:00,0.5194233603566458,0.5021294913886322,0.46394046833175934,0.4979701732767543,0.5459941666666666,0.7799916666666666,0.4626999999999999,0.6609999999999999
2026-03-31 12:26:00,0.5199905408922367,0.5021706534345873,0.4640162700372532,0.49792892462252475,0.5452941666666666,0.7789916666666667,0.46200583333333334,0.6600083333333333
2026-03-31 12:27:00,0.5200257451278176,0.5022035547257799,0.4640968751110468,0.4978795837894372,0.5446,0.778,0.4626941666666666,0.6609916666666666
2026-03-31 12:28:00,0.5203725951221364,0.5022285667983813,0.46418222351588523,0.4978410838098364,0.5445941666666667,0.7779916666666666,0.46200583333333334,0.6600083333333333
2026-03-31 12:29:00,0.5195913157661773,0.5022460803773146,0.46427224704216397,0.49778222409158146,0.5438999999999999,0.777,0.46199999999999997,0.66
2026-03-31 12:30:00,0.5185380135733225,0.5022565003504347,0.46436687018261247,0.49769642265351915,0.5438999999999999,0.777,0.46199999999999997,0.66
2026-03-31 12:31:00,0.51656548456248,0.5022602418809458,0.4644660108721251,0.49758004673011774,0.543905737704918,0.7770081967213115,0.46199999999999997,0.66
2026-03-31 12:32:00,0.5148825097020152,0.5022577331102335,0.46456958112143554,0.49744267258747804,0.5446,0.778,0.46199999999999997,0.66
2026-03-31 12:33:00,0.5144718329347779,0.5022494181224259,0.46467748756826194,0.49732361672421943,0.5431999999999999,0.7759999999999999,0.46199999999999997,0.66
2026-03-31 12:34:00,0.5138240239185513,0.5022357534997854,0.4647896319650272,0.4972255494512414,0.5431999999999999,0.7759999999999999,0.4613,0.659
2026-03-31 12:35:00,0.5116070134363239,0.502217195684779,0.4649059116183544,0.49707391873187845,0.5438999999999999,0.777,0.4613,0.659
2026-03-31 12:36:00,0.5115275376805347,0.5021941804021586,0.4650262197922363,0.496951745639909,0.5431999999999999,0.7759999999999999,0.4613,0.659
2026-03-31 12:37:00,0.511017456697013,0.5021670992008712,0.4651504460840292,0.49685209143355524,0.5431999999999999,0.7759999999999999,0.4613,0.659
2026-03-31 12:38:00,0.5116761725946781,0.5021362811266736,0.4652784767801935,0.49677035424899674,0.5431999999999999,0.7759999999999999,0.4613,0.659
2026-03-31 12:39:00,0.5120075648979519,0.5021019870847122,0.4654101951969242,0.49671935456570443,0.5435484374999999,0.7764977678571428,0.4612970833333333,0.6589958333333333
2026-03-31 12:40:00,0.5116676839300778,0.5020644160560219,0.46554548200944085,0.49664902214666534,0.543896875,0.7769955357142857,0.46129416666666667,0.6589916666666666
2026-03-31 12:41:00,0.5113997232986737,0.5020237157171535,0.4656842155726459,0.4965777650003186,0.5438999999999999,0.777,0.46060583333333327,0.6580083333333333
2026-03-31 12:42:00,0.5112445361764089,0.5019799948311743,0.46582627223503886,0.49651333701742095,0.5445941666666667,0.7779916666666666,0.4613,0.659
2026-03-31 12:43:00,0.5116540482946952,0.5019333387591565,0.4659715266471923,0.4964637379752083,0.5438999999999999,0.777,0.4613,0.659
2026-03-31 12:44:00,0.5120929014784619,0.5018838273895948,0.46611985206557927,0.4964319379616422,0.5438999999999999,0.777,0.4605999999999999,0.6579999999999999
2026-03-31 12:45:00,0.5120318979809639,0.50183155180728,0.46627112065217713,0.4963941949866922,0.5431999999999999,0.7759999999999999,0.4613,0.659
2026-03-31 12:46:00,0.5118136589162724,0.5017766245619557,0.4664252037698793,0.4963494972920556,0.5438999999999999,0.777,0.4605999999999999,0.6579999999999999
2026-03-31 12:47:00,0.5116465681488086,0.5017191816726612,0.466581972273401,0.49630477946287255,0.5431999999999999,0.7759999999999999,0.4605999999999999,0.6579999999999999
2026-03-31 12:48:00,0.5107294421992775,0.5016593792382572,0.4667412967949826,0.4962427113802841,0.5418,0.774,0.4605999999999999,0.6579999999999999
2026-03-31 12:49:00,0.5096973891849681,0.5015973891099226,0.4669030480238467,0.4961576024095867,0.5411,0.773,0.4605999999999999,0.6579999999999999
2026-03-31 12:50:00,0.5094638557894272,0.5015333959748776,0.4670670969780357,0.49608577484930716,0.5404,0.772,0.4605999999999999,0.6579999999999999
2026-03-31 12:51:00,0.5101188934629179,0.5014675947738798,0.4672333152670484,0.49604685268283527,0.5389999999999999,0.77,0.4605999999999999,0.6579999999999999
2026-03-31 12:52:00,0.5098276104578475,0.5014001864701108,0.4674015753435436,0.49600534726638773,0.5383,0.769,0.4605999999999999,0.6579999999999999
2026-03-31 12:53:00,0.509090884731673,0.5013313716472683,0.4675717507424452,0.49594093796134814,0.5376,0.768,0.4599,0.657
2026-03-31 12:54:00,0.5081581708743668,0.5012613421981028,0.4677437163059085,0.4958651692036317,0.5368999999999999,0.767,0.4599,0.657
2026-03-31 12:55:00,0.5074189098804859,0.5011902722708167,0.4679173483929454,0.4957837350313452,0.5361999999999999,0.7659999999999999,0.4613,0.659
2026-03-31 12:56:00,0.5066991314458401,0.5011183119346129,0.4680925250728423,0.49570046128157447,0.5361999999999999,0.7659999999999999,0.4605999999999999,0.6579999999999999
2026-03-31 12:57:00,0.5059905489814394,0.5010455869390339,0.4682691263019771,0.49561422107730274,0.5361999999999999,0.7659999999999999,0.4599,0.657
2026-03-31 12:58:00,0.5059531005281341,0.5009722034379042,0.46844703408403043,0.495540211547774,0.5361999999999999,0.7659999999999999,0.4599,0.657
2026-03-31 12:59:00,0.5051860567221989,0.50089825283969,0.46862613261398967,0.4954626950710321,0.5368999999999999,0.767,0.4599,0.657
2026-03-31 13:00:00,0.5042120517572332,0.5008238133893522,0.46880630840663706,0.4953686030673504,0.5355,0.765,0.4599,0.657
