window,top_col,target_col,T_in_col,n,bias_C,mae_C,rmse_C,max_abs_error_C,sim_amp_C,obs_amp_C,amp_err_C,corr,score
C3_WINDOW,T2A,T1Ta,T1Ka,1623,0.6547433739008027,1.7336917734571784,2.036892685601131,4.636817581150947,24.94226665580038,23.910345999999997,1.0319206558003842,0.9594759397930819,2.552853013501323
C3_WINDOW,T3Kc,T1Tb,T1Ka,1623,0.42721944765200665,0.8800622984550167,1.0050719951249716,1.7004408408212868,8.903470979603298,12.036446999999999,-3.1329760203967005,0.9817797808326426,2.571560005323322
C3_WINDOW,T2Ka,T2Kd,T1Ka,1623,0.4235967728592834,1.8225155908987571,2.1480715236217223,4.010100009545937,11.80225754812244,10.950058999999996,0.8521985481224448,0.7648235486135677,2.5741707976829447
C3_WINDOW,T3Kc,T1Kb,T1Ka,1623,-0.9000806588658129,0.9889921554588047,1.4111934348854707,3.1012105234846246,8.90347097866993,11.240527,-2.3370560213300706,0.9291772223460183,2.579721445550506
C3_WINDOW,T2Ka,T1Kb,T1Ka,1623,0.3097388851661492,1.9523916708822737,2.315971879252055,4.450309622898743,11.80225754805042,11.240527,0.56173054805042,0.7227295209632447,2.596837153277265
C3_WINDOW,T1Tb,T3Kb,T1Ka,1623,0.2731636996245349,1.5674756287671507,1.8985985744501561,3.5860553763540324,10.896777289603392,12.316848000000004,-1.4200707103966117,0.7784703124888454,2.608633929648462
C3_WINDOW,T3Kd,T1Kd,T1Ka,1623,0.18053613422136638,0.8526527729091087,0.9733080881388632,2.226391989368839,6.149047748527039,2.754522999999999,3.39452474852704,0.9828859395215163,2.670570462402383
C3_WINDOW,T3Ke,T2Kd,T1Ka,1623,-0.8821455063938106,1.0979843157595506,1.5015457497549054,3.5443354127886835,8.611106515479548,10.950058999999996,-2.3389524845204477,0.8940928728445234,2.6710219920151292
C3_WINDOW,T3Kb,T3Ke,T1Ka,1623,0.6388549672231807,0.9793994295489088,1.203691597691423,2.7220843317769905,10.543378748163207,7.603691999999999,2.939686748163208,0.9390930860698021,2.673534971773027
C3_WINDOW,T1Kb,T1Kc,T1Ka,1623,0.07368255644837311,0.9489137141459156,1.0951808952830167,2.956855933416449,10.623477497979707,13.879963,-3.2564855020202934,0.9436628137878609,2.7234236462931634
C3_WINDOW,T3Ka,T3Kd,T1Ka,1623,0.7054808949553766,1.0289834915293756,1.2295384945913386,2.368253024152839,6.516413027753288,3.512979999999999,3.003433027753289,0.9225939014830262,2.7312550084679827
C3_WINDOW,T1Kb,T3Kb,T1Ka,1623,1.1955353814034886,1.5292398338941815,1.907166147271966,3.959820088144305,10.623477498635282,12.316848000000004,-1.693370501364722,0.8513726703918552,2.7538513979543273
C3_WINDOW,T1Kb,T2Ka,T1Ka,1623,-0.5823184958059312,0.8416693504974572,1.1070405222765098,2.98524314440985,10.623477498197133,13.968475999999995,-3.3449985018028627,0.9947402082910684,2.779539773177941
C3_WINDOW,T3Kb,T3Kc,T1Ka,1623,0.5015006029011158,1.2731398719476739,1.536462458688688,3.1206466666085717,10.543378748002965,8.042295,2.5010837480029657,0.8254521517987374,2.787004332690171
C3_WINDOW,T3Ke,T2Kc,T1Ka,1623,-0.779928022670351,0.9237270110950491,1.2698607613626043,3.0095874028021967,8.611106515513654,11.737891000000001,-3.126784484486347,0.9480028421097042,2.833253003605778
C3_WINDOW,T1Ke,T1Kc,T1Ka,1623,0.20919021089989415,1.3297559333634192,1.5057486426421984,2.5511009566089307,11.197945684462411,13.879963,-2.682017315537589,0.8857437887185932,2.846757300410993
C3_WINDOW,T3Ke,T1Tb,T1Ka,1623,0.33129671243091136,1.082654622574373,1.1849714133694393,1.848841402802762,8.611106516097777,12.036446999999999,-3.4253404839022217,0.9535601852194053,2.89764165532055
C3_WINDOW,T2Kc,T2Ka,T1Ka,1623,-0.7396865109104843,0.8871992377507193,1.2044002835289014,3.1138929138897993,10.56009424713443,13.968475999999995,-3.4083817528655658,0.9926983271575025,2.9085911599616843
C3_WINDOW,T1Ke,T3Kb,T1Ka,1623,1.3310430358550505,1.9496227245288837,2.3677988981141382,4.736976467872431,11.197945684883848,12.316848000000004,-1.1189023151161557,0.7655117577905953,2.927250055672216
C3_WINDOW,T3Kb,T1Kc,T1Ka,1623,-0.7758456587306312,0.8402728844776013,1.2664769853711828,3.3599826682230116,10.543378747271106,13.879963,-3.336584252728894,0.9624536505590223,2.93476911173563
C3_WINDOW,T2Kd,T3Kb,T1Ka,1623,1.123693375571609,1.600242235269813,1.9434912327303986,4.022300978003976,10.32956684373454,12.316848000000004,-1.987281156265464,0.8267331876169515,2.9371318108631304
C3_WINDOW,T2Kc,T3Kb,T1Ka,1623,1.0381673662989732,1.759475313239683,2.067345824120157,4.09389574135016,10.56009424743712,12.316848000000004,-1.756753752562883,0.7859605975044537,2.9457227004015984
C3_WINDOW,T1Kd,T3Kc,T1Ka,1623,0.45004787037555966,1.579930538398081,1.738726537581807,3.244158717659719,5.607119536626158,8.042295,-2.4351754633738416,0.5966232563602125,2.956314269268728
C3_WINDOW,T3Ka,T1Kd,T1Ka,1623,0.14728042638449523,0.9463677488741237,1.0813185397343859,2.2659590241528385,6.516413027700139,2.754522999999999,3.76189002770014,0.9901683406811089,2.9622635535844557
C3_WINDOW,T3Kc,T3Kb,T1Ka,1623,0.31138420977782083,1.1524665135563683,1.2913992329873631,3.0467200281415927,8.903470979317603,12.316848000000004,-3.4133770206824003,0.8874431101732106,2.998087743328563
C3_WINDOW,T2Kd,T1Kc,T1Ka,1623,0.0018405506164766163,1.045249851924952,1.2307999278764477,3.287370644650963,10.329566843089594,13.879963,-3.5503961569104057,0.927178916260073,3.0059980063316507
C3_WINDOW,T2Kd,T2Ka,T1Ka,1623,-0.6541605016378399,0.8883189577304396,1.2019777972654193,3.3183448376913987,10.329566843303098,13.968475999999995,-3.638909156696897,0.9937853833850357,3.021432375613868
C3_WINDOW,T3Ke,T1Kb,T1Ka,1623,-0.9960033940868904,1.2294822191757881,1.7191841276164959,3.824253013665512,8.611106515343351,11.240527,-2.6294204846566487,0.8699059463165042,3.03389436994482
C3_WINDOW,T2Kc,T1Kc,T1Ka,1623,-0.08368545865621725,1.2031411421090403,1.3962848753093815,3.057835366077626,10.560094246984931,13.879963,-3.3198687530150686,0.9008679952617616,3.056219251816916
C3_WINDOW,T2Ka,T1Kc,T1Ka,1623,0.3993509288545495,1.802124254625608,2.0656847246418715,3.5819569495775276,11.802257548051557,13.879963,-2.077705451948443,0.8029209781754827,3.104537450616093
C3_WINDOW,T1Tb,T1Kc,T1Ka,1623,-0.8486891253306325,1.243770190440934,1.6633416990086427,3.699289320011445,10.896777289118347,13.879963,-2.983185710881653,0.894595981023501,3.1549345544494694
C3_WINDOW,T2Ka,T3Kb,T1Ka,1623,1.521203753809734,2.4251757943676755,2.9341596327204424,5.719029324131927,11.802257548326509,12.316848000000004,-0.5145904516734952,0.6596639808968351,3.19145485855719
C3_WINDOW,T2Kd,T3Kc,T1Ka,1623,1.279186812248189,1.8222742752911731,2.1014015160127,3.791468040084638,10.329566843874602,8.042295,2.2872718438746027,0.7831713498181458,3.2450374379500015
C3_WINDOW,T2Kd,T3Ke,T1Ka,1623,1.4165411765703038,1.5348563166170004,1.8943289092691245,3.47450401841105,10.32956684404678,7.603691999999999,2.725874844046782,0.9042230080278079,3.2572663312925156
C3_WINDOW,T1Tb,T2Ka,T1Ka,1623,-1.5046901775849566,1.5046901775849566,1.7265897605359515,3.7469712470112313,10.896777289278646,13.968475999999995,-3.07169871072135,0.9903143560974255,3.262439115896626
C3_WINDOW,T1A,T1Kd,T1Ka,1623,-2.126603554832843,2.126603554832843,2.2329933550559637,3.29876491143159,4.880769019695606,2.754522999999999,2.126246019695607,0.9400220582928881,3.2961163649037672
C3_WINDOW,T3Kc,T1Ke,T1Ka,1623,-1.1412446211714176,1.1412446211714176,1.4855143805011841,3.773107840820778,8.903470978641167,12.551531,-3.648060021358834,0.9898324318553381,3.309544391180601
C3_WINDOW,T1Tb,T3Ke,T1Ka,1623,0.5660115006232275,1.3974549365389763,1.6910647730901525,3.040648311355387,10.896777289839235,7.603691999999999,3.2930852898392367,0.8617630099641727,3.337607418009771
C3_WINDOW,T3Ke,T3Kb,T1Ka,1623,0.21546147455665435,1.3821425695924776,1.5409297332106195,3.196260545016642,8.611106515866254,12.316848000000004,-3.7057414841337497,0.8258388177918375,3.3938004752774944
C3_WINDOW,T1Kb,T3Kc,T1Ka,1623,1.351028818080053,1.8412320340123727,2.110753353109802,3.727907659909093,10.623477498778982,8.042295,2.5811824987789826,0.8082356257471218,3.4013446024992935
C3_WINDOW,T1Kb,T3Ke,T1Ka,1623,1.4883831824022076,1.5806546536423647,1.9275529954209523,3.413199609847606,10.623477498953832,7.603691999999999,3.0197854989538335,0.9238777229705631,3.437445744897869
C3_WINDOW,T2Kc,T3Ke,T1Ka,1623,1.3310151672976358,1.6659740594128274,1.9724808215880167,3.5468119268508254,10.560094247656707,7.603691999999999,2.9564022476567082,0.8674265932773382,3.450681945416371
C3_WINDOW,T1Tb,T3Kc,T1Ka,1623,0.42865713630112445,1.6535543502523542,2.0686906392475706,4.034498440186475,10.896777289709746,8.042295,2.854482289709747,0.7183274427730943,3.495931784102444
C3_WINDOW,T2Kc,T3Kc,T1Ka,1623,1.193660802975652,1.9664236871881058,2.244959177418065,3.8635245531769016,10.560094247536028,8.042295,2.517799247536029,0.7246348068685792,3.5038588011860794
C3_WINDOW,T3Kb,T2Ka,T1Ka,1623,-1.4318467109849677,1.4371864638026648,1.802382737875286,3.480476159191774,10.543378747469774,13.968475999999995,-3.4250972525302217,0.9951282678769048,3.5149313641403968
C3_WINDOW,T3Ke,T1Ke,T1Ka,1623,-1.2371673563925532,1.2563919111373116,1.6969380667132898,3.9215084028021963,8.611106515319761,12.551531,-3.940424484680239,0.9655513711848529,3.6671503090534094
C3_WINDOW,T1Ta2,T1Ta,T1Ka,1623,0.9090182090355376,2.17178505517606,2.571896030764424,5.098442710286676,26.325841985209934,23.910345999999997,2.4154959852099367,0.9415056099370531,3.7796440233693924
C3_WINDOW,T3Ke,T3Ka,T1Ka,1623,1.07769449256423,1.209613878840581,1.597406712029928,3.9659225971969505,8.611106516651319,4.214979,4.396127516651319,0.9883949049313605,3.7954704703555873
C3_WINDOW,T1A,T3Ke,T1Ka,1623,-2.1039002245489966,2.1039002245489966,2.520401790223796,5.02969694948489,4.8807690196198905,7.603691999999999,-2.7229229803801083,0.6843469216174609,3.88186328041385
C3_WINDOW,T3Kc,T1Kc,T1Ka,1623,-0.8104686151773971,0.9690280755172577,1.420472749367981,4.848747840820778,8.903470978673056,13.879963,-4.976492021326944,0.9641825004322406,3.9087187600314532
C3_WINDOW,T2A2,T1Ta,T1Ka,1623,1.2193892575254726,2.626709269128992,2.883490457433255,5.046665497849979,21.734428678670213,23.910345999999997,-2.175917321329784,0.92731627442497,3.971449118098147
C3_WINDOW,T1Kc,T3Ke,T1Ka,1623,1.3826795300979493,1.7219188392276257,2.0574078539721374,3.927522493190999,11.56666819444041,7.603691999999999,3.9629761944404116,0.8864862687312217,4.038895951192343
C3_WINDOW,T1Ta2,T2A2,T1Ka,1623,-1.4025257970553113,2.502226338714008,3.5601411633786992,8.74617900743192,26.325841982946542,27.326787999999997,-1.0009460170534545,0.9184127877743167,4.060614171905426
C3_WINDOW,T3Kc,T3Ka,T1Ka,1623,1.1736172277852959,1.3413940156330653,1.7210834670867543,4.11432315917871,8.903470980288432,4.214979,4.688491980288433,0.9776239748881008,4.065329457230971
C3_WINDOW,T1Kc,T3Kc,T1Ka,1623,1.2453251657758138,2.0130650474425535,2.3107836269718023,3.9310432991305007,11.566668194313081,8.042295,3.524373194313082,0.7487250542482851,4.072970224128343
C3_WINDOW,T1Ke,T3Ke,T1Ka,1623,1.6238908368537879,1.9697900763425884,2.3378675778348277,4.190296197352392,11.1979456850882,7.603691999999999,3.5942536850882014,0.8499449064373161,4.134994420378929
C3_WINDOW,T1Ke,T3Kc,T1Ka,1623,1.4865364725316759,2.2611607321101452,2.587367358942872,4.505038705487962,11.197945684976105,8.042295,3.1556506849761057,0.7005973628729919,4.165192701430925
C3_WINDOW,T3Ke,T3Kd,T1Ka,1623,1.0438064138424625,1.4059623356487256,1.7461068131987212,4.161556597197237,8.611106516522796,3.512979999999999,5.098126516522797,0.9809089388934822,4.295170071460119
C3_WINDOW,T3Ke,T1Kc,T1Ka,1623,-0.9063913503984724,1.2146905437380506,1.6739072046521781,4.997148402802196,8.611106515345796,13.879963,-5.268856484654204,0.9276245761647088,4.30833544697928
C3_WINDOW,T3Ka,T2Kd,T1Ka,1623,-1.220471025280771,1.6303425117273103,2.0935865266832487,4.012122827297745,6.51641302710658,10.950058999999996,-4.433645972893416,0.7859193074033666,4.310409513129956
C3_WINDOW,T3Kd,T2Kd,T1Ka,1623,-1.1872153174439306,1.557405896367553,1.9977892242548456,3.9699220106308175,6.149047747817974,10.950058999999996,-4.801011252182022,0.8341554961261721,4.398294850345857
